Date,Total Assets,Distribution,Weights
2016-11-29,8853.720903396606,"{'ABBV': 4006.9607353210454, 'LH': 3082.660705566406, 'BMY': 952.5523986816406, 'SYK': 738.0568389892577, 'STE': 61.74864959716797, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-11-30,8746.167993545532,"{'ABBV': 3955.563217163086, 'LH': 3037.5263137817383, 'BMY': 953.9044036865236, 'SYK': 726.8654479980469, 'STE': 60.56703567504883, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-01,8562.455533981323,"{'ABBV': 3848.8677444458012, 'LH': 2984.4268341064453, 'BMY': 943.0876083374023, 'SYK': 714.6509628295898, 'STE': 59.680809020996094, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-02,8605.23871421814,"{'ABBV': 3866.4339408874516, 'LH': 3004.459915161133, 'BMY': 945.7918701171875, 'SYK': 716.761344909668, 'STE': 60.05006790161133, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-05,8709.895154953003,"{'ABBV': 3959.467124938965, 'LH': 3023.044898986816, 'BMY': 938.8623199462891, 'SYK': 716.3137512207031, 'STE': 60.46548461914063, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-06,8768.437269210815,"{'ABBV': 4008.911647796631, 'LH': 3019.6654891967773, 'BMY': 946.974853515625, 'SYK': 720.0227813720704, 'STE': 61.12092208862305, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-07,8687.338102340698,"{'ABBV': 3902.8660163879395, 'LH': 3050.318687438965, 'BMY': 933.622817993164, 'SYK': 726.9295883178711, 'STE': 61.85941696166992, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-08,8774.96697807312,"{'ABBV': 3962.0696144104004, 'LH': 3066.7307510375977, 'BMY': 933.4537963867188, 'SYK': 738.6964263916016, 'STE': 62.27481460571289, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-09,8870.906229019165,"{'ABBV': 4003.7066688537598, 'LH': 3084.350410461426, 'BMY': 964.0451965332031, 'SYK': 745.0275726318359, 'STE': 62.03480529785156, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-12,8935.606592178345,"{'ABBV': 4036.236919403076, 'LH': 3117.175422668457, 'BMY': 955.7634735107422, 'SYK': 751.934326171875, 'STE': 62.75487518310547, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-13,8955.315572738647,"{'ABBV': 4032.983200073242, 'LH': 3128.2783126831055, 'BMY': 966.2419738769531, 'SYK': 752.2540664672852, 'STE': 63.816444396972656, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-14,8896.386613845825,"{'ABBV': 4012.1650199890137, 'LH': 3073.730293273926, 'BMY': 988.7210083007814, 'SYK': 746.498420715332, 'STE': 63.5302963256836, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-15,8936.409631729126,"{'ABBV': 4034.9351539611816, 'LH': 3074.454452514649, 'BMY': 991.2562484741211, 'SYK': 759.8641738891602, 'STE': 64.15802764892578, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-16,8957.066724777222,"{'ABBV': 4047.9476013183594, 'LH': 3083.626251220703, 'BMY': 990.7490997314453, 'SYK': 759.4165267944336, 'STE': 63.585670471191406, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-19,8972.447191238403,"{'ABBV': 4047.9476013183594, 'LH': 3085.074348449707, 'BMY': 1004.2699890136719, 'SYK': 759.8003005981445, 'STE': 63.61337661743164, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-20,8981.138883590698,"{'ABBV': 4044.042652130127, 'LH': 3098.108108520508, 'BMY': 999.1995086669922, 'SYK': 764.2767181396484, 'STE': 63.770320892333984, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-21,8927.992609024048,"{'ABBV': 3997.8515014648438, 'LH': 3099.7975921630855, 'BMY': 991.9321670532225, 'SYK': 763.5733642578125, 'STE': 63.09640884399414, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-22,8911.531225204468,"{'ABBV': 4011.513442993164, 'LH': 3060.938583374024, 'BMY': 993.115234375, 'SYK': 770.4797973632814, 'STE': 63.74259185791016, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-23,9005.997003555298,"{'ABBV': 4055.753681182862, 'LH': 3094.9703063964844, 'BMY': 1007.4811477661133, 'SYK': 772.2707595825195, 'STE': 63.77953338623047, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-27,9023.149477005005,"{'ABBV': 4066.1636390686035, 'LH': 3106.072532653809, 'BMY': 1002.7489624023438, 'SYK': 772.8463134765625, 'STE': 63.576454162597656, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-28,8964.221338272095,"{'ABBV': 4051.1999320983887, 'LH': 3078.799629211426, 'BMY': 990.5799942016602, 'SYK': 769.3484497070314, 'STE': 62.5517578125, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-29,9017.676191329956,"{'ABBV': 4081.126998901367, 'LH': 3093.5219879150395, 'BMY': 995.4811172485352, 'SYK': 773.4558334350586, 'STE': 62.34867858886719, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2016-12-30,9003.119298934937,"{'ABBV': 4073.970760345459, 'LH': 3098.590660095215, 'BMY': 987.7067947387695, 'SYK': 768.8993072509766, 'STE': 62.21020126342773, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-03,9021.507432937622,"{'ABBV': 4060.307430267334, 'LH': 3115.2443313598633, 'BMY': 1004.7768859863281, 'SYK': 766.4608001708984, 'STE': 62.976409912109375, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-04,9109.409414291382,"{'ABBV': 4117.559074401856, 'LH': 3140.1044769287105, 'BMY': 1006.1381225585939, 'SYK': 770.760498046875, 'STE': 63.10566711425781, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-05,9125.059873580933,"{'ABBV': 4148.7879066467285, 'LH': 3116.210319519043, 'BMY': 1022.9806976318359, 'SYK': 762.2891159057616, 'STE': 63.05025863647461, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-06,9122.414674758911,"{'ABBV': 4150.088977813721, 'LH': 3121.761100769043, 'BMY': 1019.9183349609375, 'SYK': 755.6790313720704, 'STE': 63.22565460205078, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-09,9188.203561782837,"{'ABBV': 4177.4132080078125, 'LH': 3155.310272216797, 'BMY': 1016.1756896972656, 'SYK': 763.8294448852539, 'STE': 63.73337173461914, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-10,9234.312181472778,"{'ABBV': 4168.306056976318, 'LH': 3187.4115676879883, 'BMY': 1020.428840637207, 'SYK': 782.3122711181641, 'STE': 64.11186981201172, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-11,9110.263372421265,"{'ABBV': 4017.8191947937016, 'LH': 3256.9228897094727, 'BMY': 966.3281631469728, 'SYK': 793.6073760986327, 'STE': 63.84417343139648, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-12,9105.033338546753,"{'ABBV': 4027.0179901123047, 'LH': 3249.9237899780273, 'BMY': 962.0746765136719, 'SYK': 791.0404281616211, 'STE': 63.23487854003906, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-13,9136.87293434143,"{'ABBV': 4073.676040649414, 'LH': 3242.200309753418, 'BMY': 956.4603729248047, 'SYK': 788.8581619262695, 'STE': 63.93647384643555, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-17,9119.258531570435,"{'ABBV': 4065.1319465637207, 'LH': 3233.99405670166, 'BMY': 957.4813003540039, 'SYK': 786.4839019775391, 'STE': 64.42575073242188, 'cash': 11.741575241088754}","{'ABBV': 91, 'LH': 29, 'BMY': 22, 'SYK': 7, 'STE': 1}"
2017-01-18,9111.484609603882,"{'ABBV': 4096.517028808594, 'LH': 3243.6486282348633, 'BMY': 953.9085998535156, 'SYK': 785.5211563110352, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-19,9041.457334518433,"{'ABBV': 4077.9144592285156, 'LH': 3203.8240737915044, 'BMY': 944.041145324707, 'SYK': 783.788459777832, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-20,8909.030889511108,"{'ABBV': 4062.6336517333984, 'LH': 3195.6175994873047, 'BMY': 837.5409164428711, 'SYK': 781.3495254516602, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-23,8910.70664024353,"{'ABBV': 4050.012008666992, 'LH': 3198.997009277344, 'BMY': 850.6408462524414, 'SYK': 779.1675796508789, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-24,8880.41188621521,"{'ABBV': 4024.7652130126953, 'LH': 3211.064781188965, 'BMY': 832.9473724365236, 'SYK': 779.7453231811523, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-25,8990.574613571167,"{'ABBV': 4077.9144592285156, 'LH': 3260.5436859130855, 'BMY': 842.9850234985352, 'SYK': 777.2422485351564, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-26,8904.612997055054,"{'ABBV': 4070.606231689453, 'LH': 3230.1323165893555, 'BMY': 796.5400009155275, 'SYK': 775.4452514648436, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-27,8846.850286483765,"{'ABBV': 3986.2313690185547, 'LH': 3225.3050308227544, 'BMY': 812.1917877197267, 'SYK': 791.2329025268555, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-30,8859.301961898804,"{'ABBV': 4014.799926757813, 'LH': 3198.031463623047, 'BMY': 828.354248046875, 'SYK': 786.2271270751954, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-01-31,8960.293355941772,"{'ABBV': 4059.976593017578, 'LH': 3239.30411529541, 'BMY': 836.3503799438477, 'SYK': 792.7730712890625, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-02-01,8997.39144706726,"{'ABBV': 4045.36083984375, 'LH': 3291.437828063965, 'BMY': 838.5617599487305, 'SYK': 790.1418228149414, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-02-02,9022.606283187866,"{'ABBV': 4045.36083984375, 'LH': 3294.3344650268555, 'BMY': 859.1473159790039, 'SYK': 791.8744659423827, 'UNH': 0.0, 'cash': 31.88919639587391}","{'ABBV': 92, 'LH': 29, 'BMY': 22, 'SYK': 7, 'UNH': 0}"
2017-02-03,9041.522924423218,"{'ABBV': 4731.742172241211, 'BMY': 1570.7470703125, 'SYK': 1470.2665557861328, 'UNH': 721.5522003173828, 'BDX': 471.310546875, 'cash': 75.90437889099121}","{'ABBV': 108, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-06,9027.015455245972,"{'ABBV': 4773.982036590576, 'BMY': 1578.7898254394531, 'SYK': 1457.9908828735352, 'UNH': 715.4895782470703, 'BDX': 468.65675354003906, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-07,9042.525064468384,"{'ABBV': 4766.897186279297, 'BMY': 1597.9675292968752, 'SYK': 1460.1360931396487, 'UNH': 715.5787658691406, 'BDX': 469.839111328125, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-08,9045.751691818237,"{'ABBV': 4763.749980926514, 'BMY': 1608.4844970703125, 'SYK': 1458.944221496582, 'UNH': 714.5980834960938, 'BDX': 467.8685302734375, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-09,9066.549955368042,"{'ABBV': 4788.936771392822, 'BMY': 1593.3277893066406, 'SYK': 1469.7898864746094, 'UNH': 715.1775360107422, 'BDX': 467.2115936279297, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-10,9039.661497116089,"{'ABBV': 4755.877185821534, 'BMY': 1597.6582336425781, 'SYK': 1469.6706695556643, 'UNH': 716.5593719482422, 'BDX': 467.78965759277344, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-13,9077.550413131714,"{'ABBV': 4762.960788726807, 'BMY': 1609.4125366210938, 'SYK': 1481.827819824219, 'UNH': 722.0869445800781, 'BDX': 469.15594482421875, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-14,9170.662431716919,"{'ABBV': 4787.36296081543, 'BMY': 1661.3787841796875, 'SYK': 1492.9115219116213, 'UNH': 727.1687316894531, 'BDX': 469.7340545654297, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-15,9291.424894332886,"{'ABBV': 4852.695850372314, 'BMY': 1702.2096252441409, 'SYK': 1498.8710784912107, 'UNH': 732.3394775390625, 'BDX': 473.2024841308594, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-16,9253.2637424469,"{'ABBV': 4839.314094543458, 'BMY': 1679.0103149414065, 'SYK': 1498.7515640258787, 'UNH': 729.4863891601562, 'BDX': 474.5950012207031, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-17,9266.568677902222,"{'ABBV': 4862.141208648682, 'BMY': 1688.5995483398438, 'SYK': 1505.7834777832031, 'UNH': 702.6071166992188, 'BDX': 475.33094787597656, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-21,9303.035005569458,"{'ABBV': 4866.864303588867, 'BMY': 1694.4764709472656, 'SYK': 1515.5569839477537, 'UNH': 715.7571411132812, 'BDX': 478.2737274169922, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-22,9285.035429000854,"{'ABBV': 4829.868320465088, 'BMY': 1712.1073913574219, 'SYK': 1517.1063079833987, 'UNH': 715.7571411132812, 'BDX': 478.0898895263672, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-23,9370.096017837524,"{'ABBV': 4875.520469665527, 'BMY': 1725.0996398925781, 'SYK': 1533.5541763305666, 'UNH': 724.805908203125, 'BDX': 479.0094451904297, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-24,9414.773714065552,"{'ABBV': 4887.329246520996, 'BMY': 1745.8244323730469, 'SYK': 1540.7049102783203, 'UNH': 726.8563842773438, 'BDX': 481.9523620605469, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-27,9429.260934829712,"{'ABBV': 4897.562965393066, 'BMY': 1749.5364379882812, 'SYK': 1532.4812240600584, 'UNH': 737.1981048583984, 'BDX': 480.3758239746094, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-02-28,9404.354192733765,"{'ABBV': 4867.650585174561, 'BMY': 1754.176025390625, 'SYK': 1532.2428894042969, 'UNH': 737.1981048583984, 'BDX': 480.98020935058594, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-03-01,9543.926317214966,"{'ABBV': 4945.578117370605, 'BMY': 1768.7149047851562, 'SYK': 1561.9199676513672, 'UNH': 748.609619140625, 'BDX': 486.99732971191406, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-03-02,9559.576089859009,"{'ABBV': 4978.636871337891, 'BMY': 1758.8160705566406, 'SYK': 1558.8211212158203, 'UNH': 745.8010864257812, 'BDX': 485.3945617675781, 'cash': 32.10637855529785}","{'ABBV': 109, 'BMY': 40, 'SYK': 13, 'UNH': 5, 'BDX': 3}"
2017-03-03,9575.864805221558,"{'ABBV': 5122.943420410156, 'BMY': 1904.028465270996, 'SYK': 1671.1578216552732, 'UNH': 749.7685241699219, 'COO': 97.10944366455078, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-06,9578.923711776733,"{'ABBV': 5139.928161621094, 'BMY': 1894.385025024414, 'SYK': 1664.611557006836, 'UNH': 751.9974517822266, 'COO': 97.1443862915039, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-07,9559.587244033813,"{'ABBV': 5151.249755859375, 'BMY': 1873.1036796569826, 'SYK': 1657.5523834228513, 'UNH': 750.2142333984375, 'COO': 96.61006164550783, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-08,9626.165754318237,"{'ABBV': 5187.64599609375, 'BMY': 1899.3725814819336, 'SYK': 1660.1194915771487, 'UNH': 751.265869140625, 'COO': 96.9046859741211, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-09,9690.972455978394,"{'ABBV': 5216.763671875, 'BMY': 1928.30224609375, 'SYK': 1666.1518859863281, 'UNH': 751.7131805419922, 'COO': 97.18434143066406, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-10,9824.66806602478,"{'ABBV': 5328.3782958984375, 'BMY': 1939.2753295898438, 'SYK': 1668.5904998779297, 'UNH': 760.5272674560547, 'COO': 97.03954315185545, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-13,9794.827810287476,"{'ABBV': 5325.951965332031, 'BMY': 1893.0547256469727, 'SYK': 1686.3028411865232, 'UNH': 761.5567016601562, 'COO': 97.10444641113281, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-14,9761.408220291138,"{'ABBV': 5311.3944091796875, 'BMY': 1885.0747337341309, 'SYK': 1681.040771484375, 'UNH': 756.4111328125, 'COO': 96.63004302978516, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-15,9901.141122817993,"{'ABBV': 5382.567626953125, 'BMY': 1916.9963417053223, 'SYK': 1704.9146423339846, 'UNH': 768.5810852050781, 'COO': 97.22429656982422, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-16,9817.565065383911,"{'ABBV': 5329.995422363281, 'BMY': 1905.6909294128418, 'SYK': 1687.843276977539, 'UNH': 766.4334106445312, 'COO': 96.7448959350586, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-17,9775.098035812378,"{'ABBV': 5313.0111083984375, 'BMY': 1871.7738723754885, 'SYK': 1702.7323760986328, 'UNH': 759.2745208740234, 'COO': 97.44902801513672, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-20,9780.029218673706,"{'ABBV': 5321.907653808594, 'BMY': 1875.7634582519531, 'SYK': 1701.8340911865232, 'UNH': 751.6685485839844, 'COO': 97.99833679199219, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-21,9715.869710922241,"{'ABBV': 5285.5118408203125, 'BMY': 1852.487319946289, 'SYK': 1699.1383819580078, 'UNH': 750.3261566162109, 'COO': 97.54888153076172, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-22,9751.355558395386,"{'ABBV': 5299.2606201171875, 'BMY': 1874.1014862060547, 'SYK': 1700.0367736816409, 'UNH': 747.3284149169922, 'COO': 99.77113342285156, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-23,9723.38328742981,"{'ABBV': 5309.776000976563, 'BMY': 1854.4821128845215, 'SYK': 1688.998550415039, 'UNH': 739.5433044433594, 'COO': 99.72618865966797, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-24,9735.508325576782,"{'ABBV': 5307.349243164063, 'BMY': 1858.4726829528809, 'SYK': 1700.8072052001953, 'UNH': 738.2459259033203, 'COO': 99.77613830566406, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-27,9777.280908584595,"{'ABBV': 5346.17138671875, 'BMY': 1863.4599113464355, 'SYK': 1700.5502166748047, 'UNH': 736.4561462402344, 'COO': 99.78611755371094, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-28,9778.568674087524,"{'ABBV': 5336.466064453125, 'BMY': 1868.7811088562014, 'SYK': 1703.2459259033203, 'UNH': 739.8118591308594, 'COO': 99.40658569335938, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-29,9740.030279159546,"{'ABBV': 5319.480895996094, 'BMY': 1860.467475891113, 'SYK': 1698.4174041748047, 'UNH': 731.2659454345703, 'COO': 99.54142761230467, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-30,9702.325513839722,"{'ABBV': 5294.40966796875, 'BMY': 1840.8492507934568, 'SYK': 1699.0611572265627, 'UNH': 738.2011413574219, 'COO': 98.9471664428711, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-03-31,9638.097940444946,"{'ABBV': 5270.144226074219, 'BMY': 1808.2615089416504, 'SYK': 1695.1977844238281, 'UNH': 733.8162231445312, 'COO': 99.8210678100586, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-04-03,9632.476442337036,"{'ABBV': 5259.630554199219, 'BMY': 1802.6086387634277, 'SYK': 1698.803207397461, 'UNH': 740.8856964111328, 'COO': 99.69121551513672, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-04-04,9627.234777450562,"{'ABBV': 5266.101196289062, 'BMY': 1800.280860900879, 'SYK': 1692.1077270507812, 'UNH': 738.1117248535156, 'COO': 99.77613830566406, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-04-05,9590.261613845825,"{'ABBV': 5253.969543457031, 'BMY': 1777.8401374816895, 'SYK': 1689.1459503173828, 'UNH': 739.9011993408203, 'COO': 98.54765319824217, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-04-06,9602.337160110474,"{'ABBV': 5263.673156738281, 'BMY': 1784.8738288879395, 'SYK': 1684.7682800292969, 'UNH': 739.7669219970703, 'COO': 98.39784240722656, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-04-07,9646.919507980347,"{'ABBV': 5300.878173828125, 'BMY': 1789.228385925293, 'SYK': 1684.7682800292969, 'UNH': 742.8096771240234, 'COO': 98.37786102294922, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
2017-04-10,9594.66199684143,"{'ABBV': 5254.7783203125, 'BMY': 1786.8832206726074, 'SYK': 1683.3519592285154, 'UNH': 740.3935241699219, 'COO': 98.39784240722656, 'cash': 30.857130050659194}","{'ABBV': 112, 'BMY': 43, 'SYK': 14, 'UNH': 5, 'COO': 2}"
