Date,Total Assets,Distribution
2015-12-29,10099.894319534302,"{'GILD': 1883.1281661987305, 'BIIB': 2167.6900939941406, 'CTLT': 1723.8000259399414, 'UHS': 1871.5286865234375, 'CNC': 2169.0499305725098, 'cash': 284.697416305542}"
2015-12-30,10029.42145729065,"{'GILD': 1861.2651824951172, 'BIIB': 2158.3799743652344, 'CTLT': 1720.3999481201172, 'UHS': 1850.25390625, 'CNC': 2154.4250297546387, 'cash': 284.697416305542}"
2015-12-31,9955.688566207886,"{'GILD': 1843.592643737793, 'BIIB': 2144.4500427246094, 'CTLT': 1702.0400466918945, 'UHS': 1842.08349609375, 'CNC': 2138.824920654297, 'cash': 284.697416305542}"
2016-01-04,9755.068021774292,"{'GILD': 1785.6555938720703, 'BIIB': 2062.3399658203125, 'CTLT': 1658.519958496094, 'UHS': 1817.8801269531252, 'CNC': 2145.9749603271484, 'cash': 284.697416305542}"
2016-01-05,9886.574750900269,"{'GILD': 1808.4297180175781, 'BIIB': 2076.9000854492188, 'CTLT': 1714.2799377441406, 'UHS': 1825.7425537109375, 'CNC': 2176.5250396728516, 'cash': 284.697416305542}"
2016-01-06,9785.31601524353,"{'GILD': 1827.377700805664, 'BIIB': 2055.7599487304688, 'CTLT': 1689.8000259399414, 'UHS': 1783.6558837890625, 'CNC': 2144.0250396728516, 'cash': 284.697416305542}"
2016-01-07,9482.553155899048,"{'GILD': 1753.5898208618164, 'BIIB': 1988.070068359375, 'CTLT': 1649.680015563965, 'UHS': 1740.4908447265625, 'CNC': 2066.024990081787, 'cash': 284.697416305542}"
2016-01-08,9421.77039718628,"{'GILD': 1757.234001159668, 'BIIB': 1964.1299743652344, 'CTLT': 1650.3600311279297, 'UHS': 1732.4739990234375, 'CNC': 2032.874975204468, 'cash': 284.697416305542}"
2016-01-11,9382.812578201294,"{'GILD': 1758.1449508666992, 'BIIB': 1949.7800598144531, 'CTLT': 1649.0, 'UHS': 1764.5401611328125, 'CNC': 1976.649990081787, 'cash': 284.697416305542}"
2016-01-12,9472.265077590942,"{'GILD': 1769.0763473510742, 'BIIB': 1950.6900939941406, 'CTLT': 1687.7599792480469, 'UHS': 1731.2412109375002, 'CNC': 2048.8000297546387, 'cash': 284.697416305542}"
2016-01-13,9136.103332519531,"{'GILD': 1685.9970092773438, 'BIIB': 1870.75, 'CTLT': 1621.8000259399414, 'UHS': 1681.9089355468748, 'CNC': 1990.949945449829, 'cash': 284.697416305542}"
2016-01-14,9349.774801254272,"{'GILD': 1694.7425842285156, 'BIIB': 1963.9900512695312, 'CTLT': 1658.519958496094, 'UHS': 1713.9747314453127, 'CNC': 2033.8500595092773, 'cash': 284.697416305542}"
2016-01-15,9186.894207000732,"{'GILD': 1673.243522644043, 'BIIB': 1913.3099060058594, 'CTLT': 1653.079963684082, 'UHS': 1682.9884033203123, 'CNC': 1979.5749950408933, 'cash': 284.697416305542}"
2016-01-19,9124.920112609863,"{'GILD': 1637.8984451293945, 'BIIB': 1888.9500427246094, 'CTLT': 1626.5600051879883, 'UHS': 1655.2392578124998, 'CNC': 2031.574945449829, 'cash': 284.697416305542}"
2016-01-20,9141.345811843872,"{'GILD': 1649.7411727905273, 'BIIB': 1885.4500427246094, 'CTLT': 1633.3600311279297, 'UHS': 1655.547119140625, 'CNC': 2032.5500297546387, 'cash': 284.697416305542}"
2016-01-21,8903.229955673218,"{'GILD': 1619.1333770751953, 'BIIB': 1834.5599060058594, 'CTLT': 1574.1999740600588, 'UHS': 1648.7642822265625, 'CNC': 1941.875, 'cash': 284.697416305542}"
2016-01-22,9161.81568145752,"{'GILD': 1673.0615615844727, 'BIIB': 1882.4400939941406, 'CTLT': 1613.6399688720703, 'UHS': 1657.5516357421875, 'CNC': 2050.4250049591064, 'cash': 284.697416305542}"
2016-01-25,9024.244953155518,"{'GILD': 1650.834846496582, 'BIIB': 1834.7000427246094, 'CTLT': 1587.1200103759766, 'UHS': 1672.0426025390625, 'CNC': 1994.8500347137451, 'cash': 284.697416305542}"
2016-01-26,9056.52194595337,"{'GILD': 1679.9850463867188, 'BIIB': 1819.0899658203125, 'CTLT': 1598.0, 'UHS': 1725.074462890625, 'CNC': 1949.675054550171, 'cash': 284.697416305542}"
2016-01-27,9114.010482788086,"{'GILD': 1632.9795837402344, 'BIIB': 1912.820068359375, 'CTLT': 1561.2799377441406, 'UHS': 1712.4334716796877, 'CNC': 2009.8000049591064, 'cash': 284.697416305542}"
2016-01-28,8853.510538101196,"{'GILD': 1977.451831817627, 'CTLT': 1888.3199615478516, 'UHS': 2081.5737915039067, 'CNC': 2272.65495300293, 'HUM': 450.0592346191406, 'cash': 183.4507656097412}"
2016-01-29,9053.504329681396,"{'GILD': 1875.111530303955, 'CTLT': 1976.5200576782227, 'UHS': 2170.602874755859, 'CNC': 2389.310052871704, 'HUM': 458.50904846191406, 'cash': 183.4507656097412}"
2016-02-01,9158.64892578125,"{'GILD': 1960.085205078125, 'CTLT': 1984.8799934387205, 'UHS': 2328.3017807006836, 'CNC': 2511.8050060272217, 'ABBV': 75.66194152832033, 'cash': 297.9149990081787}"
2016-02-02,8931.407901763916,"{'GILD': 1928.836181640625, 'CTLT': 1958.2200393676758, 'UHS': 2268.2068405151367, 'CNC': 2403.1800060272217, 'ABBV': 75.04983520507812, 'cash': 297.9149990081787}"
2016-02-03,8969.155555725098,"{'GILD': 2014.655029296875, 'CTLT': 1952.200065612793, 'UHS': 2257.685371398926, 'CNC': 2367.6299457550044, 'ABBV': 79.07014465332033, 'cash': 297.9149990081787}"
2016-02-04,8953.676458358765,"{'GILD': 2021.4187011718748, 'CTLT': 1909.200065612793, 'UHS': 2263.148780822754, 'CNC': 2383.03507232666, 'ABBV': 78.9588394165039, 'cash': 297.9149990081787}"
2016-02-05,8679.586553573608,"{'GILD': 1985.504638671875, 'CTLT': 1864.4800262451172, 'UHS': 2206.2916717529297, 'CNC': 2251.5, 'ABBV': 73.89521789550783, 'cash': 297.9149990081787}"
2016-02-08,8418.757535934448,"{'GILD': 1988.3035888671875, 'CTLT': 1823.200065612793, 'UHS': 2113.823547363281, 'CNC': 2121.940048217773, 'ABBV': 73.57528686523438, 'cash': 297.9149990081787}"
2016-02-09,8538.155632019043,"{'GILD': 2034.7110595703125, 'CTLT': 1803.419940948486, 'UHS': 2135.0686798095703, 'CNC': 2192.6449337005615, 'ABBV': 74.3960189819336, 'cash': 297.9149990081787}"
2016-02-10,8586.581247329712,"{'GILD': 2431.450897216797, 'UHS': 2625.333023071289, 'CNC': 2525.4000701904297, 'ABBV': 440.0327911376953, 'HUM': 453.6645812988281, 'cash': 110.69988441467285}"
2016-02-11,8330.21294593811,"{'GILD': 2482.929977416992, 'UHS': 2546.4694213867188, 'CNC': 2524.8400573730464, 'ABBV': 471.8194046020509, 'CAH': 58.99930953979492, 'cash': 245.15477561950684}"
2016-02-12,8464.826986312866,"{'GILD': 2542.0482788085938, 'UHS': 2611.8546447753906, 'CNC': 2530.0100860595703, 'ABBV': 475.4363784790039, 'CAH': 60.32282257080078, 'cash': 245.15477561950684}"
2016-02-16,8630.673471450806,"{'GILD': 2590.6492080688477, 'UHS': 2657.9473571777344, 'CNC': 2592.0500717163086, 'ABBV': 483.8454360961914, 'CAH': 61.0266227722168, 'cash': 245.15477561950684}"
2016-02-17,8751.462850570679,"{'GILD': 2539.774726867676, 'UHS': 2699.0323638916016, 'CNC': 2708.139949798584, 'ABBV': 497.40869140625, 'CAH': 61.95234298706055, 'cash': 245.15477561950684}"
2016-02-18,8646.381353378296,"{'GILD': 2529.258544921875, 'UHS': 2688.5111236572266, 'CNC': 2628.2399139404297, 'ABBV': 493.2493896484375, 'CAH': 61.96760559082031, 'cash': 245.15477561950684}"
2016-02-19,8568.549409866333,"{'GILD': 2485.20486831665, 'UHS': 2680.2436981201167, 'CNC': 2605.2100143432617, 'ABBV': 490.89847564697266, 'CAH': 61.83757781982422, 'cash': 245.15477561950684}"
2016-02-22,8808.94849205017,"{'GILD': 2532.3842697143555, 'UHS': 2756.39990234375, 'CNC': 2712.8400573730464, 'ABBV': 499.84996032714844, 'CAH': 62.31952667236328, 'cash': 245.15477561950684}"
2016-02-23,8750.759355545044,"{'GILD': 2511.068344116211, 'UHS': 2748.8844757080074, 'CNC': 2685.5799713134766, 'ABBV': 497.95116806030273, 'CAH': 62.12062072753906, 'cash': 245.15477561950684}"
2016-02-24,8807.965635299683,"{'GILD': 2539.774726867676, 'UHS': 2772.1827545166016, 'CNC': 2691.690021514893, 'ABBV': 496.3235893249512, 'CAH': 62.83976745605469, 'cash': 245.15477561950684}"
2016-02-25,8869.764459609985,"{'GILD': 2562.5111389160156, 'UHS': 2787.714477539062, 'CNC': 2702.9699211120605, 'ABBV': 508.1689109802246, 'CAH': 63.245235443115234, 'cash': 245.15477561950684}"
2016-02-26,8871.831357955933,"{'GILD': 2503.962043762207, 'UHS': 2841.8734741210938, 'CNC': 2710.9600143432617, 'ABBV': 506.36042404174805, 'CAH': 63.520626068115234, 'cash': 245.15477561950684}"
2016-02-29,8725.778074264526,"{'GILD': 2479.8041038513184, 'UHS': 2767.4041595458984, 'CNC': 2677.119956970215, 'ABBV': 493.7919158935547, 'CAH': 62.5031623840332, 'cash': 245.15477561950684}"
2016-03-01,8967.862035751343,"{'GILD': 2549.1524963378906, 'UHS': 2852.1540985107426, 'CNC': 2748.5599784851074, 'ABBV': 509.43482208251953, 'CAH': 63.40586471557617, 'cash': 245.15477561950684}"
2016-03-02,9010.734334945679,"{'GILD': 2523.85897064209, 'UHS': 2892.5228118896484, 'CNC': 2781.929935455322, 'ABBV': 503.64774322509766, 'CAH': 63.62009811401367, 'cash': 245.15477561950684}"
2016-03-03,9092.35597038269,"{'GILD': 2496.2883224487305, 'UHS': 2946.181137084961, 'CNC': 2835.0399856567383, 'ABBV': 505.7273941040039, 'CAH': 63.96435546875, 'cash': 245.15477561950684}"
2016-03-04,8953.713624954224,"{'GILD': 2478.6676254272465, 'UHS': 2897.0365905761714, 'CNC': 2761.25, 'ABBV': 507.71678924560547, 'CAH': 63.88784408569336, 'cash': 245.15477561950684}"
2016-03-07,8980.997480392456,"{'GILD': 2548.016761779785, 'UHS': 2868.201171875, 'CNC': 2745.2699928283687, 'ABBV': 509.97729873657227, 'CAH': 64.37747955322266, 'cash': 245.15477561950684}"
2016-03-08,8823.503393173218,"{'GILD': 2519.8798828125, 'UHS': 2803.761352539062, 'CNC': 2691.2199211120605, 'ABBV': 500.2116279602051, 'CAH': 63.27583312988281, 'cash': 245.15477561950684}"
2016-03-09,8881.614950180054,"{'GILD': 2496.2883224487305, 'UHS': 2833.5995025634766, 'CNC': 2733.0500717163086, 'ABBV': 509.8868942260741, 'CAH': 63.63538360595703, 'cash': 245.15477561950684}"
2016-03-10,8890.217374801636,"{'GILD': 2519.3103790283203, 'UHS': 2832.094711303711, 'CNC': 2722.2399139404297, 'ABBV': 508.44012451171875, 'CAH': 62.97747039794922, 'cash': 245.15477561950684}"
2016-03-11,9131.633462905884,"{'GILD': 2548.016761779785, 'UHS': 2900.7977752685547, 'CNC': 2851.4899139404297, 'ABBV': 522.0033302307129, 'CAH': 64.17090606689453, 'cash': 245.15477561950684}"
2016-03-14,9124.064561843872,"{'GILD': 2583.4289474487305, 'UHS': 2893.2750091552734, 'CNC': 2820.940021514893, 'ABBV': 517.3014526367188, 'CAH': 63.96435546875, 'cash': 245.15477561950684}"
2016-03-15,8926.292184829712,"{'GILD': 2554.3003463745117, 'UHS': 2810.531127929688, 'CNC': 2751.849964141846, 'ABBV': 502.9244079589845, 'CAH': 61.53156280517578, 'cash': 245.15477561950684}"
2016-03-16,8974.403493881226,"{'GILD': 2578.289131164551, 'UHS': 2851.4019012451167, 'CNC': 2728.349964141846, 'ABBV': 509.1636085510254, 'CAH': 62.04411315917969, 'cash': 245.15477561950684}"
2016-03-17,8855.602724075317,"{'GILD': 2556.869659423828, 'UHS': 2851.9029693603516, 'CNC': 2640.4600143432617, 'ABBV': 500.2116279602051, 'CAH': 61.00367736816406, 'cash': 245.15477561950684}"
2016-03-18,9072.781450271606,"{'GILD': 2578.003189086914, 'UHS': 2924.8684844970703, 'CNC': 2751.380043029785, 'ABBV': 511.5144233703613, 'CAH': 61.86053466796875, 'cash': 245.15477561950684}"
2016-03-21,9108.927907943726,"{'GILD': 2646.544189453125, 'UHS': 2923.8651580810547, 'CNC': 2725.0599784851074, 'ABBV': 506.450927734375, 'CAH': 61.85287857055664, 'cash': 245.15477561950684}"
2016-03-22,9323.095289230347,"{'GILD': 2676.531509399414, 'UHS': 2981.5352020263667, 'CNC': 2837.860050201416, 'ABBV': 519.9237289428711, 'CAH': 62.09002304077149, 'cash': 245.15477561950684}"
2016-03-23,9310.692922592163,"{'GILD': 2572.576835632324, 'UHS': 2974.2637634277344, 'CNC': 2946.9000358581543, 'ABBV': 509.6156806945801, 'CAH': 62.18183135986328, 'cash': 245.15477561950684}"
2016-03-24,9376.106061935425,"{'GILD': 2607.989616394043, 'UHS': 2956.4613647460938, 'CNC': 2996.7199211120605, 'ABBV': 507.4455261230469, 'CAH': 62.33485794067383, 'cash': 245.15477561950684}"
2016-03-28,9374.731496810913,"{'GILD': 2640.546844482422, 'UHS': 2987.5533752441406, 'CNC': 2932.3299713134766, 'ABBV': 507.35487365722656, 'CAH': 61.79165649414063, 'cash': 245.15477561950684}"
2016-03-29,9505.830041885376,"{'GILD': 2633.120979309082, 'UHS': 3106.90478515625, 'CNC': 2942.1999282836914, 'ABBV': 515.8546333312988, 'CAH': 62.59494018554688, 'cash': 245.15477561950684}"
2016-03-30,9528.102586746216,"{'GILD': 2626.5538330078125, 'UHS': 3142.509780883789, 'CNC': 2935.619956970215, 'ABBV': 515.4025611877441, 'CAH': 62.86167907714844, 'cash': 245.15477561950684}"
2016-03-31,9469.051275253296,"{'GILD': 2623.412338256836, 'UHS': 3127.2143096923833, 'CNC': 2893.7899856567383, 'ABBV': 516.4875144958496, 'CAH': 62.99235153198242, 'cash': 245.15477561950684}"
2016-04-01,9563.609704971313,"{'GILD': 2687.956100463867, 'UHS': 3144.014770507812, 'CNC': 2904.130043029785, 'ABBV': 519.2002449035646, 'CAH': 63.153770446777344, 'cash': 245.15477561950684}"
2016-04-04,9547.113447189331,"{'GILD': 2691.3826446533203, 'UHS': 3125.9608459472656, 'CNC': 2885.3299713134766, 'ABBV': 535.3858261108398, 'CAH': 63.89938354492188, 'cash': 245.15477561950684}"
2016-04-05,9492.020902633667,"{'GILD': 2729.3647384643555, 'UHS': 3076.0635070800786, 'CNC': 2849.610050201416, 'ABBV': 529.3274345397949, 'CAH': 62.500396728515625, 'cash': 245.15477561950684}"
2016-04-06,9637.119779586792,"{'GILD': 2782.7695541381836, 'UHS': 3114.4269561767574, 'CNC': 2888.619956970215, 'ABBV': 541.5343246459961, 'CAH': 64.61421203613281, 'cash': 245.15477561950684}"
2016-04-07,9570.433000564575,"{'GILD': 2729.3647384643555, 'UHS': 3085.0904693603516, 'CNC': 2910.2399139404297, 'ABBV': 536.1994667053223, 'CAH': 64.38363647460938, 'cash': 245.15477561950684}"
2016-04-08,9533.768377304077,"{'GILD': 2744.2158737182617, 'UHS': 3089.6036529541016, 'CNC': 2862.3000717163086, 'ABBV': 528.6945533752441, 'CAH': 63.7994499206543, 'cash': 245.15477561950684}"
2016-04-11,9419.799974441528,"{'GILD': 2736.790008544922, 'UHS': 3052.494857788086, 'CNC': 2793.2100143432617, 'ABBV': 528.9658164978027, 'CAH': 63.18450164794922, 'cash': 245.15477561950684}"
2016-04-12,9472.447889328003,"{'GILD': 2777.0575561523438, 'UHS': 3071.2999877929688, 'CNC': 2773.940021514893, 'ABBV': 541.5343246459961, 'CAH': 63.46122360229492, 'cash': 245.15477561950684}"
2016-04-13,9571.005136489868,"{'GILD': 2775.6296310424805, 'UHS': 3139.751724243164, 'CNC': 2806.8400573730464, 'ABBV': 539.1607475280762, 'CAH': 64.46820068359375, 'cash': 245.15477561950684}"
2016-04-14,9589.920106887817,"{'GILD': 2804.188430786133, 'UHS': 3152.0386047363286, 'CNC': 2782.869956970215, 'ABBV': 541.1693840026855, 'CAH': 64.49895477294922, 'cash': 245.15477561950684}"
2016-04-15,9558.193311691284,"{'GILD': 2807.045768737793, 'UHS': 3143.7636413574214, 'CNC': 2754.1999282836914, 'ABBV': 543.2689208984375, 'CAH': 64.7602767944336, 'cash': 245.15477561950684}"
2016-04-18,9643.489130020142,"{'GILD': 2833.033172607422, 'UHS': 3162.318237304688, 'CNC': 2791.3299713134766, 'ABBV': 546.6467170715332, 'CAH': 65.00625610351562, 'cash': 245.15477561950684}"
2016-04-19,9633.21799659729,"{'GILD': 2839.888641357422, 'UHS': 3153.0401458740234, 'CNC': 2780.0500717163086, 'ABBV': 549.2940864562988, 'CAH': 65.79027557373047, 'cash': 245.15477561950684}"
2016-04-20,9746.960172653198,"{'GILD': 2859.0220642089844, 'UHS': 3217.7312927246094, 'CNC': 2805.9000358581543, 'ABBV': 552.1241493225098, 'CAH': 67.0278549194336, 'cash': 245.15477561950684}"
2016-04-21,9822.646280288696,"{'GILD': 2905.573196411133, 'UHS': 3201.4336853027344, 'CNC': 2843.5, 'ABBV': 560.2488517761232, 'CAH': 66.73577117919922, 'cash': 245.15477561950684}"
2016-04-22,9953.157201766968,"{'GILD': 2910.999252319336, 'UHS': 3239.042953491211, 'CNC': 2930.4499282836914, 'ABBV': 560.7053375244141, 'CAH': 66.8049545288086, 'cash': 245.15477561950684}"
2016-04-25,9948.520391464233,"{'GILD': 2921.2806701660156, 'UHS': 3204.6932067871094, 'CNC': 2954.4200286865234, 'ABBV': 556.5972137451172, 'CAH': 66.37449645996094, 'cash': 245.15477561950684}"
2016-04-26,10211.689729690552,"{'GILD': 2893.8644485473633, 'UHS': 3314.5171813964844, 'CNC': 3135.369956970215, 'ABBV': 556.2320747375488, 'CAH': 66.5512924194336, 'cash': 245.15477561950684}"
2016-04-27,10133.510774612427,"{'GILD': 3466.482002258301, 'UHS': 3949.8297882080083, 'ABBV': 1150.890552520752, 'CAH': 665.2053070068359, 'LH': 634.1964569091797, 'cash': 266.9066677093506}"
2016-04-28,10029.505060195923,"{'GILD': 3338.4508209228516, 'UHS': 4033.240203857422, 'ABBV': 1160.3705863952637, 'CAH': 603.4812545776367, 'LH': 627.0555267333984, 'cash': 266.9066677093506}"
2016-04-29,9684.784963607788,"{'GILD': 3035.9259719848633, 'UHS': 3996.4698028564453, 'ABBV': 1156.5785522460938, 'CAH': 603.096809387207, 'LH': 625.807159423828, 'cash': 266.9066677093506}"
2016-05-02,9745.655038833618,"{'GILD': 3063.115058898926, 'UHS': 4011.117416381836, 'ABBV': 1164.9211921691895, 'CAH': 611.0910415649414, 'LH': 628.503662109375, 'cash': 266.9066677093506}"
2016-05-03,9675.613172531128,"{'GILD': 3000.132183074951, 'UHS': 4002.4469146728516, 'ABBV': 1171.1778373718264, 'CAH': 609.0925598144531, 'LH': 625.8570098876953, 'cash': 266.9066677093506}"
2016-05-04,9578.123056411743,"{'GILD': 2946.0968132019043, 'UHS': 3983.9105834960938, 'ABBV': 1165.3001174926756, 'CAH': 595.7946014404297, 'LH': 620.1142730712891, 'cash': 266.9066677093506}"
2016-05-05,9622.56812095642,"{'GILD': 2955.0455741882324, 'UHS': 3993.179458618164, 'ABBV': 1181.985294342041, 'CAH': 603.7888336181641, 'LH': 621.6622924804688, 'cash': 266.9066677093506}"
2016-05-06,9580.081102371216,"{'GILD': 2914.4324493408203, 'UHS': 4002.1484375, 'ABBV': 1185.2084770202637, 'CAH': 590.721435546875, 'LH': 620.6636352539062, 'cash': 266.9066677093506}"
2016-05-09,9688.290338516235,"{'GILD': 2948.50594329834, 'UHS': 4038.022933959961, 'ABBV': 1207.7715797424316, 'CAH': 603.173713684082, 'LH': 623.9095001220703, 'cash': 266.9066677093506}"
2016-05-10,9714.793607711792,"{'GILD': 2966.0597648620605, 'UHS': 4037.425033569336, 'ABBV': 1208.5300483703613, 'CAH': 603.173713684082, 'LH': 632.6983795166016, 'cash': 266.9066677093506}"
2016-05-11,9626.97089958191,"{'GILD': 2887.587959289551, 'UHS': 4059.2498168945312, 'ABBV': 1188.8112030029297, 'CAH': 591.5670013427734, 'LH': 632.8482513427734, 'cash': 266.9066677093506}"
2016-05-12,9504.775903701782,"{'GILD': 2848.353042602539, 'UHS': 3984.808380126953, 'ABBV': 1184.8292427062986, 'CAH': 591.8742370605469, 'LH': 628.0043334960938, 'cash': 266.9066677093506}"
2016-05-13,9502.515100479126,"{'GILD': 2846.287254333496, 'UHS': 3994.375259399414, 'ABBV': 1175.5389289855957, 'CAH': 586.1093521118164, 'LH': 633.2976379394532, 'cash': 266.9066677093506}"
2016-05-16,9596.37917137146,"{'GILD': 2877.60737991333, 'UHS': 4036.5281829833984, 'ABBV': 1184.0709800720215, 'CAH': 594.8722839355469, 'LH': 636.3936767578126, 'cash': 266.9066677093506}"
2016-05-17,9498.70506477356,"{'GILD': 2848.353042602539, 'UHS': 4018.292221069336, 'ABBV': 1142.3585014343264, 'CAH': 592.6429748535156, 'LH': 630.1516571044923, 'cash': 266.9066677093506}"
2016-05-18,9486.868490219116,"{'GILD': 2852.4828262329097, 'UHS': 3992.2835540771484, 'ABBV': 1146.3400497436523, 'CAH': 598.25439453125, 'LH': 630.6009979248047, 'cash': 266.9066677093506}"
2016-05-19,9438.767877578735,"{'GILD': 2827.0138549804688, 'UHS': 3996.766860961914, 'ABBV': 1123.9671821594238, 'CAH': 594.4110870361328, 'LH': 629.7022247314453, 'cash': 266.9066677093506}"
2016-05-20,9479.468938827515,"{'GILD': 2844.222721099853, 'UHS': 4009.324188232422, 'ABBV': 1131.7405586242676, 'CAH': 595.0259017944336, 'LH': 632.2489013671874, 'cash': 266.9066677093506}"
2016-05-23,9428.736234664917,"{'GILD': 2867.9703216552734, 'UHS': 3947.4381866455083, 'ABBV': 1124.3461074829102, 'CAH': 589.8759460449219, 'LH': 632.1990051269532, 'cash': 266.9066677093506}"
2016-05-24,9652.078454971313,"{'GILD': 2967.434745788574, 'UHS': 4031.446975708008, 'ABBV': 1150.890552520752, 'CAH': 595.4104232788086, 'LH': 639.9890899658203, 'cash': 266.9066677093506}"
2016-05-25,9691.514001846313,"{'GILD': 2977.4172973632812, 'UHS': 4059.548294067383, 'ABBV': 1160.7498207092285, 'CAH': 589.7991943359375, 'LH': 637.0927276611329, 'cash': 266.9066677093506}"
2016-05-26,9625.31300163269,"{'GILD': 2935.427936553955, 'UHS': 4019.487548828125, 'ABBV': 1173.6427574157715, 'CAH': 594.1036605834961, 'LH': 635.7444305419923, 'cash': 266.9066677093506}"
2016-05-27,9679.191019058228,"{'GILD': 2953.669158935547, 'UHS': 4029.660369873047, 'ABBV': 1189.0006141662598, 'CAH': 600.714111328125, 'LH': 639.2400970458984, 'cash': 266.9066677093506}"
2016-05-31,9736.975400924683,"{'GILD': 2996.346279144287, 'UHS': 4034.746780395508, 'ABBV': 1193.1717796325684, 'CAH': 606.8634033203125, 'LH': 638.9404907226562, 'cash': 266.9066677093506}"
2016-06-01,9749.951402664185,"{'GILD': 2979.825889587403, 'UHS': 4066.4586791992188, 'ABBV': 1191.2760200500486, 'CAH': 605.0955200195312, 'LH': 640.3886260986329, 'cash': 266.9066677093506}"
2016-06-02,9856.586477279663,"{'GILD': 2984.643611907959, 'UHS': 4109.84098815918, 'ABBV': 1234.1259956359866, 'CAH': 614.0889739990233, 'LH': 646.9802398681641, 'cash': 266.9066677093506}"
2016-06-03,9771.662714004517,"{'GILD': 2965.0266914367676, 'UHS': 4050.304962158203, 'ABBV': 1232.4198532104494, 'CAH': 613.320198059082, 'LH': 643.6843414306641, 'cash': 266.9066677093506}"
