Date,Total Assets,Distribution,Weights
2015-12-02,9862.901607513428,"{'GILD': 1894.6247100830078, 'BIIB': 1994.7199401855469, 'CTLT': 1875.4399948120115, 'UHS': 1895.26953125, 'CNC': 1918.1500148773196, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-03,9542.16732597351,"{'GILD': 1839.1145706176758, 'BIIB': 1928.0800170898438, 'CTLT': 1821.7200622558594, 'UHS': 1821.5802001953127, 'CNC': 1846.9750595092773, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-04,9792.852359771729,"{'GILD': 1887.9131317138672, 'BIIB': 1991.1500854492188, 'CTLT': 1880.1999740600588, 'UHS': 1841.466796875, 'CNC': 1907.4249553680418, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-07,9642.296430587769,"{'GILD': 1866.8693542480469, 'BIIB': 1971.4100341796875, 'CTLT': 1837.3600311279297, 'UHS': 1805.0845947265625, 'CNC': 1876.875, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-08,9741.19748878479,"{'GILD': 1878.117561340332, 'BIIB': 2019.2199401855469, 'CTLT': 1839.3999481201172, 'UHS': 1854.2625732421875, 'CNC': 1865.5000495910645, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-09,9567.978099822998,"{'GILD': 1849.4550704956055, 'BIIB': 1992.2698974609375, 'CTLT': 1741.480041503906, 'UHS': 1830.6756591796877, 'CNC': 1869.4000148773196, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-10,9698.019369125366,"{'GILD': 1861.6090774536133, 'BIIB': 2029.1600341796875, 'CTLT': 1787.7200622558594, 'UHS': 1867.0577392578125, 'CNC': 1867.7750396728513, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-11,9539.859603881836,"{'GILD': 1814.6238327026367, 'BIIB': 1984.2199401855469, 'CTLT': 1765.9599533081052, 'UHS': 1842.08349609375, 'CNC': 1848.2749652862549, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-14,9484.773860931396,"{'GILD': 1830.8385848999023, 'BIIB': 1976.7301025390625, 'CTLT': 1755.7599792480469, 'UHS': 1790.747802734375, 'CNC': 1845.999975204468, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-15,9686.963293075562,"{'GILD': 1857.8035354614258, 'BIIB': 2023.7698974609375, 'CTLT': 1788.3999481201172, 'UHS': 1823.8924560546873, 'CNC': 1908.4000396728513, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-16,9861.579261779785,"{'GILD': 1882.7638626098633, 'BIIB': 2095.030059814453, 'CTLT': 1804.7200622558594, 'UHS': 1799.8428955078125, 'CNC': 1994.5249652862549, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-17,9822.857481002808,"{'GILD': 1864.9091720581055, 'BIIB': 2080.1900939941406, 'CTLT': 1792.480041503906, 'UHS': 1790.1307373046873, 'CNC': 2010.4500198364258, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-18,9777.53225517273,"{'GILD': 1851.0618209838867, 'BIIB': 2053.5899658203125, 'CTLT': 1711.5600051879883, 'UHS': 1772.248046875, 'CNC': 2104.375, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-21,9906.053548812866,"{'GILD': 1869.828224182129, 'BIIB': 2082.919982910156, 'CTLT': 1712.920036315918, 'UHS': 1836.68798828125, 'CNC': 2118.999900817871, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-22,9897.72882270813,"{'GILD': 1874.018669128418, 'BIIB': 2105.389923095703, 'CTLT': 1700.680015563965, 'UHS': 1815.5677490234375, 'CNC': 2117.3750495910645, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-23,9972.946031570435,"{'GILD': 1879.1200637817383, 'BIIB': 2101.3300170898438, 'CTLT': 1702.7200622558594, 'UHS': 1866.9034423828125, 'CNC': 2138.1750297546387, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-24,9975.301301956177,"{'GILD': 1887.1366500854492, 'BIIB': 2116.030059814453, 'CTLT': 1696.6000518798828, 'UHS': 1859.8121337890625, 'CNC': 2131.024990081787, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-28,9955.05267906189,"{'GILD': 1852.5199890136719, 'BIIB': 2126.8799743652344, 'CTLT': 1704.079963684082, 'UHS': 1839.9254150390625, 'CNC': 2146.949920654297, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-29,10099.894319534302,"{'GILD': 1883.1281661987305, 'BIIB': 2167.6900939941406, 'CTLT': 1723.8000259399414, 'UHS': 1871.5286865234375, 'CNC': 2169.0499305725098, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-30,10029.42145729065,"{'GILD': 1861.2651824951172, 'BIIB': 2158.3799743652344, 'CTLT': 1720.3999481201172, 'UHS': 1850.25390625, 'CNC': 2154.4250297546387, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2015-12-31,9955.688566207886,"{'GILD': 1843.592643737793, 'BIIB': 2144.4500427246094, 'CTLT': 1702.0400466918945, 'UHS': 1842.08349609375, 'CNC': 2138.824920654297, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-04,9755.068021774292,"{'GILD': 1785.6555938720703, 'BIIB': 2062.3399658203125, 'CTLT': 1658.519958496094, 'UHS': 1817.8801269531252, 'CNC': 2145.9749603271484, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-05,9886.574750900269,"{'GILD': 1808.4297180175781, 'BIIB': 2076.9000854492188, 'CTLT': 1714.2799377441406, 'UHS': 1825.7425537109375, 'CNC': 2176.5250396728516, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-06,9785.31601524353,"{'GILD': 1827.377700805664, 'BIIB': 2055.7599487304688, 'CTLT': 1689.8000259399414, 'UHS': 1783.6558837890625, 'CNC': 2144.0250396728516, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-07,9482.553155899048,"{'GILD': 1753.5898208618164, 'BIIB': 1988.070068359375, 'CTLT': 1649.680015563965, 'UHS': 1740.4908447265625, 'CNC': 2066.024990081787, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-08,9421.77039718628,"{'GILD': 1757.234001159668, 'BIIB': 1964.1299743652344, 'CTLT': 1650.3600311279297, 'UHS': 1732.4739990234375, 'CNC': 2032.874975204468, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-11,9382.812578201294,"{'GILD': 1758.1449508666992, 'BIIB': 1949.7800598144531, 'CTLT': 1649.0, 'UHS': 1764.5401611328125, 'CNC': 1976.649990081787, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-12,9472.265077590942,"{'GILD': 1769.0763473510742, 'BIIB': 1950.6900939941406, 'CTLT': 1687.7599792480469, 'UHS': 1731.2412109375002, 'CNC': 2048.8000297546387, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-13,9136.103332519531,"{'GILD': 1685.9970092773438, 'BIIB': 1870.75, 'CTLT': 1621.8000259399414, 'UHS': 1681.9089355468748, 'CNC': 1990.949945449829, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-14,9349.774801254272,"{'GILD': 1694.7425842285156, 'BIIB': 1963.9900512695312, 'CTLT': 1658.519958496094, 'UHS': 1713.9747314453127, 'CNC': 2033.8500595092773, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-15,9186.894207000732,"{'GILD': 1673.243522644043, 'BIIB': 1913.3099060058594, 'CTLT': 1653.079963684082, 'UHS': 1682.9884033203123, 'CNC': 1979.5749950408933, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-19,9124.920112609863,"{'GILD': 1637.8984451293945, 'BIIB': 1888.9500427246094, 'CTLT': 1626.5600051879883, 'UHS': 1655.2392578124998, 'CNC': 2031.574945449829, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-20,9141.345811843872,"{'GILD': 1649.7411727905273, 'BIIB': 1885.4500427246094, 'CTLT': 1633.3600311279297, 'UHS': 1655.547119140625, 'CNC': 2032.5500297546387, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-21,8903.229955673218,"{'GILD': 1619.1333770751953, 'BIIB': 1834.5599060058594, 'CTLT': 1574.1999740600588, 'UHS': 1648.7642822265625, 'CNC': 1941.875, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-22,9161.81568145752,"{'GILD': 1673.0615615844727, 'BIIB': 1882.4400939941406, 'CTLT': 1613.6399688720703, 'UHS': 1657.5516357421875, 'CNC': 2050.4250049591064, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-25,9024.244953155518,"{'GILD': 1650.834846496582, 'BIIB': 1834.7000427246094, 'CTLT': 1587.1200103759766, 'UHS': 1672.0426025390625, 'CNC': 1994.8500347137451, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-26,9056.52194595337,"{'GILD': 1679.9850463867188, 'BIIB': 1819.0899658203125, 'CTLT': 1598.0, 'UHS': 1725.074462890625, 'CNC': 1949.675054550171, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-27,9114.010482788086,"{'GILD': 1632.9795837402344, 'BIIB': 1912.820068359375, 'CTLT': 1561.2799377441406, 'UHS': 1712.4334716796877, 'CNC': 2009.8000049591064, 'cash': 284.697416305542}","{'GILD': 25, 'BIIB': 7, 'CTLT': 68, 'UHS': 16, 'CNC': 65}"
2016-01-28,8853.510538101196,"{'GILD': 1977.451831817627, 'CTLT': 1888.3199615478516, 'UHS': 2081.5737915039067, 'CNC': 2272.65495300293, 'HUM': 450.0592346191406, 'cash': 183.4507656097412}","{'GILD': 31, 'CTLT': 84, 'UHS': 20, 'CNC': 77, 'HUM': 3}"
2016-01-29,9053.504329681396,"{'GILD': 1875.111530303955, 'CTLT': 1976.5200576782227, 'UHS': 2170.602874755859, 'CNC': 2389.310052871704, 'HUM': 458.50904846191406, 'cash': 183.4507656097412}","{'GILD': 31, 'CTLT': 84, 'UHS': 20, 'CNC': 77, 'HUM': 3}"
2016-02-01,9158.64892578125,"{'GILD': 1960.085205078125, 'CTLT': 1984.8799934387205, 'UHS': 2328.3017807006836, 'CNC': 2511.8050060272217, 'ABBV': 75.66194152832033, 'cash': 297.9149990081787}","{'GILD': 32, 'CTLT': 86, 'UHS': 21, 'CNC': 79, 'ABBV': 2}"
2016-02-02,8931.407901763916,"{'GILD': 1928.836181640625, 'CTLT': 1958.2200393676758, 'UHS': 2268.2068405151367, 'CNC': 2403.1800060272217, 'ABBV': 75.04983520507812, 'cash': 297.9149990081787}","{'GILD': 32, 'CTLT': 86, 'UHS': 21, 'CNC': 79, 'ABBV': 2}"
2016-02-03,8969.155555725098,"{'GILD': 2014.655029296875, 'CTLT': 1952.200065612793, 'UHS': 2257.685371398926, 'CNC': 2367.6299457550044, 'ABBV': 79.07014465332033, 'cash': 297.9149990081787}","{'GILD': 32, 'CTLT': 86, 'UHS': 21, 'CNC': 79, 'ABBV': 2}"
2016-02-04,8953.676458358765,"{'GILD': 2021.4187011718748, 'CTLT': 1909.200065612793, 'UHS': 2263.148780822754, 'CNC': 2383.03507232666, 'ABBV': 78.9588394165039, 'cash': 297.9149990081787}","{'GILD': 32, 'CTLT': 86, 'UHS': 21, 'CNC': 79, 'ABBV': 2}"
2016-02-05,8679.586553573608,"{'GILD': 1985.504638671875, 'CTLT': 1864.4800262451172, 'UHS': 2206.2916717529297, 'CNC': 2251.5, 'ABBV': 73.89521789550783, 'cash': 297.9149990081787}","{'GILD': 32, 'CTLT': 86, 'UHS': 21, 'CNC': 79, 'ABBV': 2}"
2016-02-08,8418.757535934448,"{'GILD': 1988.3035888671875, 'CTLT': 1823.200065612793, 'UHS': 2113.823547363281, 'CNC': 2121.940048217773, 'ABBV': 73.57528686523438, 'cash': 297.9149990081787}","{'GILD': 32, 'CTLT': 86, 'UHS': 21, 'CNC': 79, 'ABBV': 2}"
2016-02-09,8538.155632019043,"{'GILD': 2034.7110595703125, 'CTLT': 1803.419940948486, 'UHS': 2135.0686798095703, 'CNC': 2192.6449337005615, 'ABBV': 74.3960189819336, 'cash': 297.9149990081787}","{'GILD': 32, 'CTLT': 86, 'UHS': 21, 'CNC': 79, 'ABBV': 2}"
2016-02-10,8586.581247329712,"{'GILD': 2431.450897216797, 'UHS': 2625.333023071289, 'CNC': 2525.4000701904297, 'ABBV': 440.0327911376953, 'HUM': 453.6645812988281, 'cash': 110.69988441467285}","{'GILD': 38, 'UHS': 25, 'CNC': 92, 'ABBV': 12, 'HUM': 3}"
2016-02-11,8330.21294593811,"{'GILD': 2482.929977416992, 'UHS': 2546.4694213867188, 'CNC': 2524.8400573730464, 'ABBV': 471.8194046020509, 'CAH': 58.99930953979492, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-12,8464.826986312866,"{'GILD': 2542.0482788085938, 'UHS': 2611.8546447753906, 'CNC': 2530.0100860595703, 'ABBV': 475.4363784790039, 'CAH': 60.32282257080078, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-16,8630.673471450806,"{'GILD': 2590.6492080688477, 'UHS': 2657.9473571777344, 'CNC': 2592.0500717163086, 'ABBV': 483.8454360961914, 'CAH': 61.0266227722168, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-17,8751.462850570679,"{'GILD': 2539.774726867676, 'UHS': 2699.0323638916016, 'CNC': 2708.139949798584, 'ABBV': 497.40869140625, 'CAH': 61.95234298706055, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-18,8646.381353378296,"{'GILD': 2529.258544921875, 'UHS': 2688.5111236572266, 'CNC': 2628.2399139404297, 'ABBV': 493.2493896484375, 'CAH': 61.96760559082031, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-19,8568.549409866333,"{'GILD': 2485.20486831665, 'UHS': 2680.2436981201167, 'CNC': 2605.2100143432617, 'ABBV': 490.89847564697266, 'CAH': 61.83757781982422, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-22,8808.94849205017,"{'GILD': 2532.3842697143555, 'UHS': 2756.39990234375, 'CNC': 2712.8400573730464, 'ABBV': 499.84996032714844, 'CAH': 62.31952667236328, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-23,8750.759355545044,"{'GILD': 2511.068344116211, 'UHS': 2748.8844757080074, 'CNC': 2685.5799713134766, 'ABBV': 497.95116806030273, 'CAH': 62.12062072753906, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-24,8807.965635299683,"{'GILD': 2539.774726867676, 'UHS': 2772.1827545166016, 'CNC': 2691.690021514893, 'ABBV': 496.3235893249512, 'CAH': 62.83976745605469, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-25,8869.764459609985,"{'GILD': 2562.5111389160156, 'UHS': 2787.714477539062, 'CNC': 2702.9699211120605, 'ABBV': 508.1689109802246, 'CAH': 63.245235443115234, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-26,8871.831357955933,"{'GILD': 2503.962043762207, 'UHS': 2841.8734741210938, 'CNC': 2710.9600143432617, 'ABBV': 506.36042404174805, 'CAH': 63.520626068115234, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-02-29,8725.778074264526,"{'GILD': 2479.8041038513184, 'UHS': 2767.4041595458984, 'CNC': 2677.119956970215, 'ABBV': 493.7919158935547, 'CAH': 62.5031623840332, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-01,8967.862035751343,"{'GILD': 2549.1524963378906, 'UHS': 2852.1540985107426, 'CNC': 2748.5599784851074, 'ABBV': 509.43482208251953, 'CAH': 63.40586471557617, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-02,9010.734334945679,"{'GILD': 2523.85897064209, 'UHS': 2892.5228118896484, 'CNC': 2781.929935455322, 'ABBV': 503.64774322509766, 'CAH': 63.62009811401367, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-03,9092.35597038269,"{'GILD': 2496.2883224487305, 'UHS': 2946.181137084961, 'CNC': 2835.0399856567383, 'ABBV': 505.7273941040039, 'CAH': 63.96435546875, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-04,8953.713624954224,"{'GILD': 2478.6676254272465, 'UHS': 2897.0365905761714, 'CNC': 2761.25, 'ABBV': 507.71678924560547, 'CAH': 63.88784408569336, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-07,8980.997480392456,"{'GILD': 2548.016761779785, 'UHS': 2868.201171875, 'CNC': 2745.2699928283687, 'ABBV': 509.97729873657227, 'CAH': 64.37747955322266, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-08,8823.503393173218,"{'GILD': 2519.8798828125, 'UHS': 2803.761352539062, 'CNC': 2691.2199211120605, 'ABBV': 500.2116279602051, 'CAH': 63.27583312988281, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-09,8881.614950180054,"{'GILD': 2496.2883224487305, 'UHS': 2833.5995025634766, 'CNC': 2733.0500717163086, 'ABBV': 509.8868942260741, 'CAH': 63.63538360595703, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-10,8890.217374801636,"{'GILD': 2519.3103790283203, 'UHS': 2832.094711303711, 'CNC': 2722.2399139404297, 'ABBV': 508.44012451171875, 'CAH': 62.97747039794922, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-11,9131.633462905884,"{'GILD': 2548.016761779785, 'UHS': 2900.7977752685547, 'CNC': 2851.4899139404297, 'ABBV': 522.0033302307129, 'CAH': 64.17090606689453, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-14,9124.064561843872,"{'GILD': 2583.4289474487305, 'UHS': 2893.2750091552734, 'CNC': 2820.940021514893, 'ABBV': 517.3014526367188, 'CAH': 63.96435546875, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-15,8926.292184829712,"{'GILD': 2554.3003463745117, 'UHS': 2810.531127929688, 'CNC': 2751.849964141846, 'ABBV': 502.9244079589845, 'CAH': 61.53156280517578, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-16,8974.403493881226,"{'GILD': 2578.289131164551, 'UHS': 2851.4019012451167, 'CNC': 2728.349964141846, 'ABBV': 509.1636085510254, 'CAH': 62.04411315917969, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-17,8855.602724075317,"{'GILD': 2556.869659423828, 'UHS': 2851.9029693603516, 'CNC': 2640.4600143432617, 'ABBV': 500.2116279602051, 'CAH': 61.00367736816406, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-18,9072.781450271606,"{'GILD': 2578.003189086914, 'UHS': 2924.8684844970703, 'CNC': 2751.380043029785, 'ABBV': 511.5144233703613, 'CAH': 61.86053466796875, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-21,9108.927907943726,"{'GILD': 2646.544189453125, 'UHS': 2923.8651580810547, 'CNC': 2725.0599784851074, 'ABBV': 506.450927734375, 'CAH': 61.85287857055664, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-22,9323.095289230347,"{'GILD': 2676.531509399414, 'UHS': 2981.5352020263667, 'CNC': 2837.860050201416, 'ABBV': 519.9237289428711, 'CAH': 62.09002304077149, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-23,9310.692922592163,"{'GILD': 2572.576835632324, 'UHS': 2974.2637634277344, 'CNC': 2946.9000358581543, 'ABBV': 509.6156806945801, 'CAH': 62.18183135986328, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-24,9376.106061935425,"{'GILD': 2607.989616394043, 'UHS': 2956.4613647460938, 'CNC': 2996.7199211120605, 'ABBV': 507.4455261230469, 'CAH': 62.33485794067383, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-28,9374.731496810913,"{'GILD': 2640.546844482422, 'UHS': 2987.5533752441406, 'CNC': 2932.3299713134766, 'ABBV': 507.35487365722656, 'CAH': 61.79165649414063, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-29,9505.830041885376,"{'GILD': 2633.120979309082, 'UHS': 3106.90478515625, 'CNC': 2942.1999282836914, 'ABBV': 515.8546333312988, 'CAH': 62.59494018554688, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-30,9528.102586746216,"{'GILD': 2626.5538330078125, 'UHS': 3142.509780883789, 'CNC': 2935.619956970215, 'ABBV': 515.4025611877441, 'CAH': 62.86167907714844, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-03-31,9469.051275253296,"{'GILD': 2623.412338256836, 'UHS': 3127.2143096923833, 'CNC': 2893.7899856567383, 'ABBV': 516.4875144958496, 'CAH': 62.99235153198242, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-04-01,9563.609704971313,"{'GILD': 2687.956100463867, 'UHS': 3144.014770507812, 'CNC': 2904.130043029785, 'ABBV': 519.2002449035646, 'CAH': 63.153770446777344, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-04-04,9547.113447189331,"{'GILD': 2691.3826446533203, 'UHS': 3125.9608459472656, 'CNC': 2885.3299713134766, 'ABBV': 535.3858261108398, 'CAH': 63.89938354492188, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-04-05,9492.020902633667,"{'GILD': 2729.3647384643555, 'UHS': 3076.0635070800786, 'CNC': 2849.610050201416, 'ABBV': 529.3274345397949, 'CAH': 62.500396728515625, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-04-06,9637.119779586792,"{'GILD': 2782.7695541381836, 'UHS': 3114.4269561767574, 'CNC': 2888.619956970215, 'ABBV': 541.5343246459961, 'CAH': 64.61421203613281, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-04-07,9570.433000564575,"{'GILD': 2729.3647384643555, 'UHS': 3085.0904693603516, 'CNC': 2910.2399139404297, 'ABBV': 536.1994667053223, 'CAH': 64.38363647460938, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
2016-04-08,9533.768377304077,"{'GILD': 2744.2158737182617, 'UHS': 3089.6036529541016, 'CNC': 2862.3000717163086, 'ABBV': 528.6945533752441, 'CAH': 63.7994499206543, 'cash': 245.15477561950684}","{'GILD': 39, 'UHS': 26, 'CNC': 94, 'ABBV': 13, 'CAH': 1}"
