Date,Total Assets,Distribution
2016-02-29,8665.75950050354,"{'GILD': 2670.558265686035, 'UHS': 2873.8427810668945, 'CNC': 2620.159957885742, 'ABBV': 493.7919158935547, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-01,8914.014863967896,"{'GILD': 2745.2411499023438, 'UHS': 2961.852333068848, 'CNC': 2690.079978942871, 'ABBV': 509.43482208251953, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-02,8955.569917678833,"{'GILD': 2718.001968383789, 'UHS': 3003.7736892700195, 'CNC': 2722.739936828613, 'ABBV': 503.64774322509766, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-03,9035.660257339478,"{'GILD': 2688.310501098633, 'UHS': 3059.4957962036133, 'CNC': 2774.719985961914, 'ABBV': 505.7273941040039, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-04,8895.418809890747,"{'GILD': 2669.334365844727, 'UHS': 3008.461074829101, 'CNC': 2702.5, 'ABBV': 507.71678924560547, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-07,8926.778524398804,"{'GILD': 2744.018051147461, 'UHS': 2978.5166015625, 'CNC': 2686.8599929809566, 'ABBV': 509.97729873657227, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-08,8766.893255233765,"{'GILD': 2713.716796875, 'UHS': 2911.5983276367183, 'CNC': 2633.9599227905273, 'ABBV': 500.2116279602051, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-09,8823.088144302368,"{'GILD': 2688.310501098633, 'UHS': 2942.584098815918, 'CNC': 2674.9000701904297, 'ABBV': 509.8868942260741, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-10,8834.291536331177,"{'GILD': 2713.103485107422, 'UHS': 2941.0214309692383, 'CNC': 2664.3199157714844, 'ABBV': 508.44012451171875, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-11,9076.614797592163,"{'GILD': 2744.018051147461, 'UHS': 3012.3669204711914, 'CNC': 2790.8199157714844, 'ABBV': 522.0033302307129, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-14,9072.337121963501,"{'GILD': 2782.154251098633, 'UHS': 3004.554817199707, 'CNC': 2760.9200210571294, 'ABBV': 517.3014526367188, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-15,8873.04442024231,"{'GILD': 2750.7849884033203, 'UHS': 2918.6284790039067, 'CNC': 2693.2999649047856, 'ABBV': 502.9244079589845, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-16,8924.560422897339,"{'GILD': 2776.6190643310547, 'UHS': 2961.0712051391597, 'CNC': 2670.2999649047856, 'ABBV': 509.1636085510254, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-17,8807.041707992554,"{'GILD': 2753.5519409179688, 'UHS': 2961.5915451049805, 'CNC': 2584.280014038086, 'ABBV': 500.2116279602051, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-18,9025.435598373413,"{'GILD': 2776.3111267089844, 'UHS': 3037.363426208496, 'CNC': 2692.840042114258, 'ABBV': 511.5144233703613, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-21,9067.383508682251,"{'GILD': 2850.12451171875, 'UHS': 3036.3215103149414, 'CNC': 2667.079978942871, 'ABBV': 506.450927734375, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-22,9283.438539505005,"{'GILD': 2882.4185485839844, 'UHS': 3096.2096328735347, 'CNC': 2777.480049133301, 'ABBV': 519.9237289428711, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-23,9260.348180770874,"{'GILD': 2770.4673614501953, 'UHS': 3088.6585235595703, 'CNC': 2884.200035095215, 'ABBV': 509.6156806945801, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-24,9326.587648391724,"{'GILD': 2808.604202270508, 'UHS': 3070.171417236328, 'CNC': 2932.9599227905273, 'ABBV': 507.4455261230469, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-28,9330.826532363892,"{'GILD': 2843.6658325195312, 'UHS': 3102.459274291992, 'CNC': 2869.939971923828, 'ABBV': 507.35487365722656, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-29,9464.9310131073,"{'GILD': 2835.668746948242, 'UHS': 3226.401123046875, 'CNC': 2879.5999298095703, 'ABBV': 515.8546333312988, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-30,9487.941076278687,"{'GILD': 2828.596435546875, 'UHS': 3263.3755416870117, 'CNC': 2873.159957885742, 'ABBV': 515.4025611877441, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-03-31,9428.819150924683,"{'GILD': 2825.2132873535156, 'UHS': 3247.4917831420903, 'CNC': 2832.219985961914, 'ABBV': 516.4875144958496, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-01,9528.607236862183,"{'GILD': 2894.721954345703, 'UHS': 3264.9384155273433, 'CNC': 2842.340042114258, 'ABBV': 519.2002449035646, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-04,9511.334566116333,"{'GILD': 2898.412078857422, 'UHS': 3246.1901092529297, 'CNC': 2823.939971923828, 'ABBV': 535.3858261108398, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-05,9459.403577804565,"{'GILD': 2939.315872192383, 'UHS': 3194.373641967774, 'CNC': 2788.980049133301, 'ABBV': 529.3274345397949, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-06,9607.142221450806,"{'GILD': 2996.8287506103516, 'UHS': 3234.212608337402, 'CNC': 2827.159957885742, 'ABBV': 541.5343246459961, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-07,9534.989629745483,"{'GILD': 2939.315872192383, 'UHS': 3203.7477951049805, 'CNC': 2848.3199157714844, 'ABBV': 536.1994667053223, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-08,9501.245168685913,"{'GILD': 2955.3094024658203, 'UHS': 3208.4345626831055, 'CNC': 2801.4000701904297, 'ABBV': 528.6945533752441, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-11,9387.363233566284,"{'GILD': 2947.3123168945312, 'UHS': 3169.898506164551, 'CNC': 2733.780014038086, 'ABBV': 528.9658164978027, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-12,9443.965204238892,"{'GILD': 2990.6773681640625, 'UHS': 3189.4269104003906, 'CNC': 2714.9200210571294, 'ABBV': 541.5343246459961, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-13,9543.33839225769,"{'GILD': 2989.139602661133, 'UHS': 3260.511405944824, 'CNC': 2747.1200561523433, 'ABBV': 539.1607475280762, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-14,9565.402013778687,"{'GILD': 3019.895233154297, 'UHS': 3273.270858764649, 'CNC': 2723.659957885742, 'ABBV': 541.1693840026855, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-15,9533.925424575806,"{'GILD': 3022.972366333008, 'UHS': 3264.677627563476, 'CNC': 2695.5999298095703, 'ABBV': 543.2689208984375, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-18,9620.897932052612,"{'GILD': 3050.9588012695312, 'UHS': 3283.9458618164067, 'CNC': 2731.939971923828, 'ABBV': 546.6467170715332, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-19,9610.253271102905,"{'GILD': 3058.3416137695312, 'UHS': 3274.310920715332, 'CNC': 2720.9000701904297, 'ABBV': 549.2940864562988, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-20,9726.167791366577,"{'GILD': 3078.9468383789062, 'UHS': 3341.490188598633, 'CNC': 2746.200035095215, 'ABBV': 552.1241493225098, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-21,9804.300008773804,"{'GILD': 3129.078826904297, 'UHS': 3324.5657501220703, 'CNC': 2783.0, 'ABBV': 560.2488517761232, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-22,9934.755647659302,"{'GILD': 3134.9222717285156, 'UHS': 3363.6215286254883, 'CNC': 2868.0999298095703, 'ABBV': 560.7053375244141, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-25,9929.50902748108,"{'GILD': 3145.9945678710938, 'UHS': 3327.950637817383, 'CNC': 2891.560028076172, 'ABBV': 556.5972137451172, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-26,10190.76663017273,"{'GILD': 3116.4694061279297, 'UHS': 3441.9986114501953, 'CNC': 3068.659957885742, 'ABBV': 556.2320747375488, 'CAH': 0.0, 'cash': 7.406579971313249}"
2016-04-27,10112.420721054077,"{'GILD': 3761.5017471313477, 'UHS': 4077.2436523437505, 'ABBV': 1193.516128540039, 'CAH': 665.2053070068359, 'LH': 317.09822845458984, 'cash': 97.85565757751465}"
2016-04-28,10004.13097190857,"{'GILD': 3693.6051635742188, 'UHS': 4163.3447265625, 'ABBV': 1203.3472747802734, 'CAH': 603.4812545776367, 'LH': 313.5277633666992, 'cash': 26.82478904724121}"
2016-04-29,9626.524976730347,"{'GILD': 3358.8968200683594, 'UHS': 4125.38818359375, 'ABBV': 1199.414794921875, 'CAH': 603.096809387207, 'LH': 312.903579711914, 'cash': 26.82478904724121}"
2016-05-02,9689.720746994019,"{'GILD': 3388.9783630371094, 'UHS': 4140.50830078125, 'ABBV': 1208.066421508789, 'CAH': 611.0910415649414, 'LH': 314.2518310546875, 'cash': 26.82478904724121}"
2016-05-03,9614.25393486023,"{'GILD': 3319.295181274414, 'UHS': 4131.55810546875, 'ABBV': 1214.5547943115237, 'CAH': 609.0925598144531, 'LH': 312.92850494384766, 'cash': 26.82478904724121}"
2016-05-04,9513.071104049683,"{'GILD': 3259.5113677978516, 'UHS': 4112.423828125, 'ABBV': 1208.4593811035154, 'CAH': 595.7946014404297, 'LH': 310.05713653564453, 'cash': 26.82478904724121}"
2016-05-05,9558.611120223999,"{'GILD': 3269.412124633789, 'UHS': 4121.99169921875, 'ABBV': 1225.7625274658203, 'CAH': 603.7888336181641, 'LH': 310.8311462402344, 'cash': 26.82478904724121}"
2016-05-06,9512.711584091187,"{'GILD': 3224.4784545898438, 'UHS': 4131.25, 'ABBV': 1229.1050872802734, 'CAH': 590.721435546875, 'LH': 310.3318176269531, 'cash': 26.82478904724121}"
2016-05-09,9624.91563987732,"{'GILD': 3262.176788330078, 'UHS': 4168.28173828125, 'ABBV': 1252.5038604736328, 'CAH': 603.173713684082, 'LH': 311.95475006103516, 'cash': 26.82478904724121}"
2016-05-10,9648.900701522827,"{'GILD': 3281.5980377197266, 'UHS': 4167.66455078125, 'ABBV': 1253.2904205322266, 'CAH': 603.173713684082, 'LH': 316.3491897583008, 'cash': 26.82478904724121}"
2016-05-11,9552.628690719604,"{'GILD': 3194.7781677246094, 'UHS': 4190.193359375, 'ABBV': 1232.8412475585938, 'CAH': 591.5670013427734, 'LH': 316.4241256713867, 'cash': 26.82478904724121}"
2016-05-12,9426.13290977478,"{'GILD': 3151.3693237304688, 'UHS': 4113.3505859375, 'ABBV': 1228.7118072509763, 'CAH': 591.8742370605469, 'LH': 314.0021667480469, 'cash': 26.82478904724121}"
2016-05-13,9420.970212936401,"{'GILD': 3149.083770751953, 'UHS': 4123.22607421875, 'ABBV': 1219.077407836914, 'CAH': 586.1093521118164, 'LH': 316.6488189697266, 'cash': 26.82478904724121}"
2016-05-16,9518.293966293335,"{'GILD': 3183.735824584961, 'UHS': 4166.73876953125, 'ABBV': 1227.9254608154297, 'CAH': 594.8722839355469, 'LH': 318.1968383789063, 'cash': 26.82478904724121}"
2016-05-17,9418.495542526245,"{'GILD': 3151.3693237304688, 'UHS': 4147.91455078125, 'ABBV': 1184.6680755615237, 'CAH': 592.6429748535156, 'LH': 315.07582855224615, 'cash': 26.82478904724121}"
2016-05-18,9406.182111740112,"{'GILD': 3155.9384460449214, 'UHS': 4121.06689453125, 'ABBV': 1188.7970886230469, 'CAH': 598.25439453125, 'LH': 315.30049896240234, 'cash': 26.82478904724121}"
2016-05-19,9355.137418746948,"{'GILD': 3127.760009765625, 'UHS': 4125.69482421875, 'ABBV': 1165.5955963134766, 'CAH': 594.4110870361328, 'LH': 314.85111236572266, 'cash': 26.82478904724121}"
2016-05-20,9397.088850021362,"{'GILD': 3146.7996063232417, 'UHS': 4138.6572265625, 'ABBV': 1173.6568756103516, 'CAH': 595.0259017944336, 'LH': 316.1244506835937, 'cash': 26.82478904724121}"
2016-05-23,9346.637243270874,"{'GILD': 3173.0735473632812, 'UHS': 4074.7749023437505, 'ABBV': 1165.9885559082031, 'CAH': 589.8759460449219, 'LH': 316.0995025634766, 'cash': 26.82478904724121}"
2016-05-24,9580.35883140564,"{'GILD': 3283.1192932128906, 'UHS': 4161.49365234375, 'ABBV': 1193.516128540039, 'CAH': 595.4104232788086, 'LH': 319.99454498291016, 'cash': 26.82478904724121}"
2016-05-25,9623.57618522644,"{'GILD': 3294.163818359375, 'UHS': 4190.50146484375, 'ABBV': 1203.7405548095703, 'CAH': 589.7991943359375, 'LH': 318.54636383056646, 'cash': 26.82478904724121}"
2016-05-26,9552.767614364624,"{'GILD': 3247.707504272461, 'UHS': 4149.1484375, 'ABBV': 1217.1110076904297, 'CAH': 594.1036605834961, 'LH': 317.87221527099615, 'cash': 26.82478904724121}"
2016-05-27,9607.735319137573,"{'GILD': 3267.8892822265625, 'UHS': 4159.6494140625, 'ABBV': 1233.0376739501953, 'CAH': 600.714111328125, 'LH': 319.6200485229492, 'cash': 26.82478904724121}"
2016-05-31,9670.528188705444,"{'GILD': 3315.1065216064453, 'UHS': 4164.89990234375, 'ABBV': 1237.3633270263672, 'CAH': 606.8634033203125, 'LH': 319.4702453613281, 'cash': 26.82478904724121}"
2016-06-01,9681.975385665894,"{'GILD': 3296.8286437988286, 'UHS': 4197.634765625, 'ABBV': 1235.3973541259763, 'CAH': 605.0955200195312, 'LH': 320.19431304931646, 'cash': 26.82478904724121}"
2016-06-02,9788.813642501831,"{'GILD': 3302.158889770508, 'UHS': 4242.41650390625, 'ABBV': 1279.8343658447268, 'CAH': 614.0889739990233, 'LH': 323.49011993408203, 'cash': 26.82478904724121}"
2016-06-03,9701.46721458435,"{'GILD': 3280.455062866211, 'UHS': 4180.9599609375, 'ABBV': 1278.0650329589846, 'CAH': 613.320198059082, 'LH': 321.84217071533203, 'cash': 26.82478904724121}"
2016-06-06,9770.147512435913,"{'GILD': 3335.6675720214844, 'UHS': 4229.7529296875, 'ABBV': 1235.2006072998047, 'CAH': 618.1628036499025, 'LH': 324.53881072998047, 'cash': 26.82478904724121}"
2016-06-07,9794.796537399292,"{'GILD': 3331.859375, 'UHS': 4256.931640625, 'ABBV': 1240.7062072753904, 'CAH': 614.9344635009766, 'LH': 323.54006195068354, 'cash': 26.82478904724121}"
