Date,LLY_PE_FY1,UNH_PE_FY1,JNJ_PE_FY1,ABBV_PE_FY1,MRK_PE_FY1,TMO_PE_FY1,ABT_PE_FY1,DHR_PE_FY1,ISRG_PE_FY1,AMGN_PE_FY1,PFE_PE_FY1,BSX_PE_FY1,SYK_PE_FY1,VRTX_PE_FY1,ELV_PE_FY1,MDT_PE_FY1,REGN_PE_FY1,BMY_PE_FY1,GILD_PE_FY1,CI_PE_FY1,ZTS_PE_FY1,CVS_PE_FY1,HCA_PE_FY1,BDX_PE_FY1,MCK_PE_FY1,A_PE_FY1,GEHC_PE_FY1,IQV_PE_FY1
2016-05-13,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-16,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-17,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-18,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-19,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-20,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-23,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-24,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-25,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-26,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-27,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-05-31,21.178776,16.753765,17.010687,12.645037,14.781165,17.777555,17.65561,14.900855,30.368086,14.250148,13.445456,20.174805,18.95889,69.87648,12.925713,18.117216,31.881647,28.849546,7.2718945,15.0609045,26.354637,17.26563,12.856411,19.075264,13.161028,21.960703,,18.280464
2016-06-01,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-02,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-03,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-06,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-07,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-08,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-09,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-10,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-13,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-14,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-15,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-16,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-17,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-20,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-21,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-22,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-23,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-24,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-27,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-28,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-29,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-06-30,21.038574,16.99833,17.077208,13.217867,15.139763,18.665987,17.947618,15.139939,30.739113,14.190368,13.576326,20.803814,19.331734,81.438385,12.122353,17.23452,35.334347,28.118532,7.2089825,13.815474,25.532703,16.56728,12.029705,19.438662,13.539649,24.070776,,17.953953
2016-07-01,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-05,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-06,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-07,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-08,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-11,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-12,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-13,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-14,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-15,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-18,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-19,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-20,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-21,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-22,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-25,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-26,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-27,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-28,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-07-29,22.052097,17.89309,18.381464,12.999636,15.490509,18.177061,17.814798,15.5497675,31.969896,13.606336,13.748,21.402756,20.818314,79.020996,12.021323,18.603785,32.232563,28.807896,6.908722,13.791021,25.4021,16.442707,11.865375,19.79102,13.744083,23.275423,,17.277096
2016-08-01,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-02,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-03,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-04,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-05,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-08,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-09,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-10,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-11,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-12,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-15,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-16,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-17,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-18,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-19,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-22,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-23,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-24,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-25,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-26,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-29,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-30,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-08-31,23.143501,18.090204,18.729532,13.826143,15.729393,19.483965,20.345524,22.871685,32.66936,15.163405,14.260512,22.104671,20.190943,95.519455,12.062452,18.793236,38.876827,28.709469,6.7525496,15.46666,27.02467,15.924581,11.704543,20.55193,14.23936,25.215025,,20.379793
2016-09-01,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-02,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-06,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-07,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-08,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-09,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-12,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-13,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-14,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-15,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-16,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-19,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-20,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-21,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-22,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-23,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
2016-09-26,21.700747,17.186869,17.856247,13.351292,16.773445,18.66668,19.111431,22.863785,32.230797,14.967183,13.3892145,21.628904,20.084448,93.34321,11.483713,18.69865,35.868576,22.018858,6.660727,15.9174,26.930027,15.935888,11.463339,20.685474,13.5153675,24.571817,,20.26535
