Date,LLY_ROA,UNH_ROA,JNJ_ROA,ABBV_ROA,MRK_ROA,TMO_ROA,ABT_ROA,DHR_ROA,ISRG_ROA,AMGN_ROA,PFE_ROA,BSX_ROA,SYK_ROA,VRTX_ROA,ELV_ROA,MDT_ROA,REGN_ROA,BMY_ROA,GILD_ROA,CI_ROA,ZTS_ROA,CVS_ROA,HCA_ROA,BDX_ROA,MCK_ROA,A_ROA,GEHC_ROA,IQV_ROA
2015-02-05,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,,5.54042659073001,42.3411854823197,,,,6.24687656171914,,,,,
2015-02-06,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,,5.54042659073001,42.3411854823197,4.36217237014132,,,6.24687656171914,7.53159997380313,3.80176658769066,,,
2015-02-09,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,,5.54042659073001,42.3411854823197,4.36217237014132,,,6.24687656171914,7.53159997380313,3.80176658769066,,,
2015-02-10,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,,5.54042659073001,42.3411854823197,4.36217237014132,,,6.24687656171914,7.53159997380313,3.80176658769066,,,
2015-02-11,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,,,
2015-02-12,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,,,
2015-02-13,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,,,11.184803006734
2015-02-17,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,,,11.184803006734
2015-02-18,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-02-19,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-02-20,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-02-23,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-02-24,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-02-25,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-02-26,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-02-27,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-02,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-03,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-04,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-05,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-06,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-09,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-10,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-11,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-12,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-13,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-16,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-17,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-18,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-19,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-20,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-23,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-24,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-25,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-26,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-27,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-30,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-03-31,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-01,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-02,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-06,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-07,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-08,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-09,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-10,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-13,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-14,6.6011385272599,6.82741903147611,12.3751904837719,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-15,6.6011385272599,6.82741903147611,12.153329260843,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-16,6.6011385272599,6.82741903147611,12.153329260843,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-17,6.6011385272599,6.80620163931605,12.153329260843,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-20,6.6011385272599,6.80620163931605,12.153329260843,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-21,6.6011385272599,6.80620163931605,12.153329260843,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,10.5895293121104,7.63390412479465,5.32376418894178,-0.708438755767227,3.07867049258728,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-22,6.6011385272599,6.80620163931605,12.153329260843,6.22081240637942,11.687420335327,5.07391371268345,4.2907866826524,7.25162878380887,11.3335897312629,8.39683426991085,5.32376418894178,-0.708438755767227,4.08686887198754,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-23,6.6011385272599,6.80620163931605,12.153329260843,6.22081240637942,11.687420335327,3.94926753872555,4.8184810694102,7.25162878380887,11.3335897312629,8.39683426991085,5.32376418894178,-0.708438755767227,4.08686887198754,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-24,6.22660160089077,6.80620163931605,12.153329260843,6.52503793626707,11.687420335327,3.94926753872555,4.8184810694102,7.27976837484128,11.3335897312629,8.39683426991085,5.32376418894178,-0.708438755767227,4.08686887198754,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-27,6.22660160089077,6.80620163931605,12.153329260843,6.52503793626707,11.687420335327,3.94926753872555,4.8184810694102,7.27976837484128,11.3335897312629,8.39683426991085,5.32376418894178,-0.708438755767227,4.08686887198754,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
2015-04-28,6.22660160089077,6.80620163931605,12.153329260843,6.52503793626707,11.687420335327,3.94926753872555,4.8184810694102,7.27976837484128,11.3335897312629,8.39683426991085,5.32376418894178,-0.708438755767227,4.08686887198754,-31.7286815708723,4.14871257189065,6.75722443329296,10.2031998405356,5.54042659073001,42.3411854823197,4.36217237014132,8.85681731864793,6.36035615799366,6.24687656171914,7.53159997380313,3.80176658769066,3.43669108332874,,11.184803006734
