Date,IDXX_PE_FY1,EW_PE_FY1,COR_PE_FY1,CNC_PE_FY1,RMD_PE_FY1,MTD_PE_FY1,HUM_PE_FY1,BIIB_PE_FY1,DXCM_PE_FY1,CAH_PE_FY1,STE_PE_FY1,WST_PE_FY1,ZBH_PE_FY1,COO_PE_FY1,MRNA_PE_FY1,WAT_PE_FY1,MOH_PE_FY1,BAX_PE_FY1,HOLX_PE_FY1,LH_PE_FY1,DGX_PE_FY1,ALGN_PE_FY1,PODD_PE_FY1,RVTY_PE_FY1,VTRS_PE_FY1,UHS_PE_FY1,TECH_PE_FY1,TFX_PE_FY1,CTLT_PE_FY1,INCY_PE_FY1,CRL_PE_FY1,SOLV_PE_FY1,HSIC_PE_FY1,DVA_PE_FY1
2015-11-30,33.256866,34.895676,16.758516,20.661394,21.545218,24.256107,23.020819,16.298515,,16.38657,22.61788,32.792347,15.315907,20.175121,,21.73351,23.138231,30.099077,23.375204,15.559219,14.233852,38.638466,,19.976402,10.287611,17.69677,25.676855,21.289291,15.635837,,17.931778,,25.593763,20.652388
2015-12-01,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-02,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-03,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-04,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-07,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-08,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-09,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-10,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-11,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-14,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-15,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-16,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-17,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-18,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-21,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-22,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-23,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-24,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-28,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-29,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-30,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2015-12-31,34.399517,36.18763,16.983791,20.075947,22.366968,26.433996,21.761839,16.050703,,16.535625,22.986242,34.453552,14.77986,19.382092,,22.594889,22.455345,29.968628,22.069555,15.404171,14.315283,39.401455,,20.64252,11.932496,17.695383,26.55313,21.07762,16.636799,,20.616344,,26.360796,19.370054
2016-01-04,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-05,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-06,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-07,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-08,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-11,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-12,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-13,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-14,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-15,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-19,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-20,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-21,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-22,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-25,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-26,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-27,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-28,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-01-29,35.44722,34.997948,17.820553,22.664087,20.127985,26.316517,23.0328,17.115501,,16.947975,21.613934,32.907104,15.012673,17.19273,,22.911835,22.43477,30.35748,21.202492,15.672052,14.9108515,38.811394,,20.81875,12.528666,17.411715,26.239067,21.043222,15.408345,,21.644873,,26.633137,18.483711
2016-02-01,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-02,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-03,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-04,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-05,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-08,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-09,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-10,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-11,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-12,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-16,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-17,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-18,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-19,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-22,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-23,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-24,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-25,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-26,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-02-29,32.929577,34.62111,15.352427,20.97228,21.783628,24.279186,21.011578,13.623335,,15.372826,19.855797,31.225103,12.626894,16.796606,,19.321749,20.587484,29.105267,18.037548,14.241376,12.88455,30.750872,,18.772627,12.167578,16.42987,24.107872,21.716589,14.617772,,19.996803,,25.500011,17.79697
2016-03-01,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-02,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-03,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-04,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-07,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-08,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-09,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-10,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-11,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-14,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-15,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-16,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-17,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-18,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-21,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-22,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-23,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-24,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-28,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-29,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-30,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-03-31,34.216675,33.049915,14.966261,13.484369,21.843237,22.173529,20.240665,12.833418,,15.478162,18.280146,28.547758,12.313905,18.250698,,19.19219,16.922657,26.250792,18.400532,12.607666,13.05145,31.039742,,17.538115,9.136944,14.970763,24.74794,20.101337,16.072847,274.60294,16.972288,,24.987593,16.680153
2016-04-01,36.595753,33.495335,14.960313,14.612347,22.016815,24.279253,20.926792,12.952738,,15.514626,20.192856,31.885923,13.5384,18.808943,,21.036469,17.092651,27.264353,18.323095,13.455171,14.02041,34.155914,,18.32573,9.408208,16.951107,27.16092,22.082981,17.662252,320.97025,17.547136,,26.06916,18.871216
2016-04-04,36.595753,33.495335,14.960313,14.612347,22.016815,24.279253,20.926792,12.952738,,15.514626,20.192856,31.885923,13.5384,18.808943,,21.036469,17.092651,27.264353,18.323095,13.455171,14.02041,34.155914,,18.32573,9.408208,16.951107,27.16092,22.082981,17.662252,320.97025,17.547136,,26.06916,18.871216
