Date,LLY,UNH,JNJ,ABBV,MRK,TMO,ABT,DHR,ISRG,AMGN,PFE,BSX,SYK,VRTX,ELV,MDT,REGN,BMY,GILD,CI,ZTS,CVS,HCA,BDX,MCK,A,GEHC,IQV,IDXX,EW,COR,CNC,RMD,MTD,HUM,BIIB,DXCM,CAH,STE,WST,ZBH,COO,MRNA,WAT,MOH,BAX,HOLX,LH,DGX,ALGN,PODD,RVTY,VTRS,UHS,TECH,TFX,CTLT,INCY,CRL,SOLV,HSIC,DVA
2022-04-26 00:00:00-04:00,276.1021728515625,495.40435791015625,171.746337890625,143.1685333251953,78.8209457397461,513.19970703125,111.93406677246094,220.16151428222656,244.52000427246094,231.02027893066406,43.8052978515625,42.599998474121094,242.13381958007812,267.69000244140625,487.60546875,98.30810546875,674.8200073242188,68.4749526977539,55.805999755859375,242.235595703125,173.3746795654297,94.24263000488281,210.07345581054688,245.59109497070312,311.9841003417969,115.91755676269531,,206.72999572753906,455.55999755859375,116.2699966430664,153.06858825683594,81.87999725341797,211.75448608398438,1254.7900390625,421.9064025878906,206.99000549316406,105.875,57.099971771240234,227.98666381835938,330.55517578125,121.63860321044922,95.64503479003906,145.7899932861328,288.8800048828125,321.54998779296875,65.98406219482422,70.54000091552734,208.16127014160156,127.91841888427734,361.29998779296875,240.2899932861328,141.83172607421875,9.203128814697266,123.5623779296875,94.54193878173828,312.248046875,87.19999694824219,74.1500015258789,231.6699981689453,,85.36000061035156,109.75
2022-04-27 00:00:00-04:00,278.3084411621094,495.4332275390625,169.3470458984375,144.48855590820312,78.75563049316406,517.2144165039062,111.69483184814453,221.30191040039062,235.35000610351562,230.02175903320312,44.43963623046875,43.060001373291016,242.37704467773438,267.25,493.4977111816406,98.17000579833984,673.510009765625,68.67425537109375,55.643367767333984,240.48068237304688,174.8441925048828,93.70372772216797,207.4248046875,243.6358642578125,313.5526123046875,115.6620101928711,,210.24000549316406,447.17999267578125,109.80000305175781,153.2730255126953,80.72000122070312,209.85842895507812,1258.0699462890625,434.51947021484375,206.94000244140625,103.25499725341797,56.34654998779297,225.8968048095703,330.5252990722656,120.394287109375,94.32039642333984,142.42999267578125,293.760009765625,323.8399963378906,66.48926544189453,70.83999633789062,210.59982299804688,130.52938842773438,360.42999267578125,234.52000427246094,141.672607421875,9.26573657989502,121.85665130615234,94.24504852294922,311.5484924316406,88.26000213623047,74.43000030517578,238.9499969482422,,84.04000091552734,108.05000305175781
2022-04-28 00:00:00-04:00,290.1986999511719,505.6637268066406,170.61178588867188,143.28770446777344,82.64628601074219,555.3834228515625,112.92929077148438,225.44229125976562,243.25999450683594,220.1659393310547,45.12757873535156,42.72999954223633,245.24685668945312,268.6400146484375,501.6130065917969,98.64874267578125,675.5800170898438,69.93341064453125,55.616275787353516,243.80831909179688,177.62652587890625,93.70372772216797,213.98289489746094,243.83811950683594,316.2654113769531,118.98404693603516,,219.39999389648438,448.3500061035156,109.7699966430664,153.55532836914062,81.58999633789062,208.6758270263672,1293.510009765625,449.8277282714844,210.41000366210938,103.30750274658203,56.337135314941406,226.29721069335938,323.56390380859375,122.08929443359375,93.26567077636719,142.52000427246094,306.1199951171875,315.3800048828125,66.23666381835938,71.4000015258789,200.2962646484375,128.9628143310547,304.6600036621094,237.9600067138672,145.6314239501953,9.38200569152832,122.41866302490234,95.71958923339844,291.17144775390625,89.9000015258789,75.4000015258789,242.1699981689453,,83.37000274658203,109.91000366210938
2022-04-29 00:00:00-04:00,285.1809387207031,490.36138916015625,167.82188415527344,134.64332580566406,82.7489242553711,549.4508056640625,108.61345672607422,220.2930908203125,239.3000030517578,215.5985870361328,43.841033935546875,42.11000061035156,234.70152282714844,273.2200012207031,487.236572265625,96.08010864257812,659.1099853515625,68.18505859375,53.61061477661133,236.65438842773438,173.6490020751953,89.31818389892578,209.69229125976562,238.0879669189453,305.4240417480469,117.22473907470703,,217.99000549316406,430.4800109863281,105.77999877929688,147.26708984375,80.55000305175781,195.44239807128906,1277.530029296875,435.685791015625,207.44000244140625,102.1449966430664,54.670188903808594,218.79727172851562,313.32086181640625,118.30738830566406,90.23645782470703,134.41000366210938,303.0199890136719,313.45001220703125,66.47990417480469,71.98999786376953,199.97996520996094,127.07341766357422,289.9100036621094,238.99000549316406,145.8303680419922,9.23890495300293,120.8115234375,93.93826293945312,281.4361572265625,90.55999755859375,74.95999908447266,241.50999450683594,,81.0999984741211,108.37000274658203
2022-05-02 00:00:00-04:00,282.672119140625,483.2259826660156,166.12933349609375,135.5508575439453,81.77860260009766,542.0972900390625,107.97230529785156,219.7579803466797,240.66000366210938,213.4998321533203,43.188819885253906,41.630001068115234,230.5281524658203,261.9599914550781,482.5576171875,94.95690155029297,652.02001953125,68.01296997070312,54.486961364746094,236.01190185546875,171.12139892578125,89.6619644165039,206.04673767089844,236.53721618652344,302.6520080566406,117.51959991455078,,217.05999755859375,432.4599914550781,104.83000183105469,145.00880432128906,79.05999755859375,195.24691772460938,1293.02001953125,424.8563232421875,207.32000732421875,101.78500366210938,54.69844055175781,218.80702209472656,310.5263671875,118.20939636230469,89.2367172241211,142.0800018310547,302.3800048828125,306.45001220703125,66.05890655517578,72.91000366210938,202.2520751953125,125.7251968383789,308.8800048828125,247.1699981689453,147.10354614257812,9.131579399108887,120.52557373046875,94.65326690673828,278.391357421875,90.12000274658203,76.05000305175781,245.8800048828125,,80.44999694824219,107.20999908447266
2022-05-03 00:00:00-04:00,281.2175598144531,481.750732421875,165.80384826660156,137.13673400878906,81.26541900634766,542.8922119140625,107.58953094482422,217.9948272705078,238.11000061035156,214.6740264892578,44.0375862121582,41.77000045776367,231.40367126464844,269.1099853515625,483.8875732421875,94.92928314208984,660.489990234375,67.98579406738281,54.50503158569336,237.14346313476562,171.58187866210938,89.1788101196289,211.40267944335938,239.66757202148438,303.64837646484375,120.30107116699219,,215.1999969482422,435.9599914550781,105.93000030517578,146.75119018554688,80.33999633789062,191.97274780273438,1334.3699951171875,425.1209411621094,205.6999969482422,98.8499984741211,55.367103576660156,220.7796630859375,304.75836181640625,118.2387924194336,88.49940490722656,146.5399932861328,326.92999267578125,307.0199890136719,67.4061050415039,73.12999725341797,204.1663055419922,127.0164566040039,301.0199890136719,238.8699951171875,152.04713439941406,9.30151081085205,123.3553237915039,94.86355590820312,280.6773986816406,99.94999694824219,77.18000030517578,251.19000244140625,,82.08000183105469,107.5
2022-05-04 00:00:00-04:00,287.8851013183594,489.4646301269531,167.58010864257812,138.9609375,82.59030151367188,559.4478149414062,110.71875762939453,225.1177520751953,246.30999755859375,218.2890625,44.368160247802734,42.75,239.28350830078125,273.70001220703125,495.35186767578125,97.43348693847656,660.8599853515625,69.12718200683594,56.0860710144043,245.1796417236328,173.26693725585938,93.44356536865234,219.71023559570312,244.20411682128906,315.4367980957031,124.13419342041016,,222.7899932861328,411.30999755859375,108.6500015258789,152.620849609375,82.91000366210938,200.5930633544922,1379.6199951171875,433.51007080078125,210.10000610351562,101.50749969482422,56.9681282043457,226.8928985595703,316.6821594238281,123.76470184326172,90.59635925292969,155.0500030517578,342.4700012207031,312.1000061035156,68.48197174072266,75.69999694824219,211.1491241455078,132.01051330566406,310.8900146484375,247.00999450683594,156.2447052001953,9.408836364746094,128.12744140625,97.93388366699219,282.4510192871094,104.08000183105469,80.72000122070312,257.510009765625,,86.41999816894531,110.80000305175781
2022-05-05 00:00:00-04:00,285.4152526855469,477.0260009765625,164.38099670410156,139.50177001953125,82.11447143554688,547.055908203125,108.1445541381836,220.97731018066406,233.97999572753906,216.67108154296875,43.287105560302734,42.029998779296875,234.79881286621094,266.3699951171875,492.022216796875,96.25503540039062,639.3699951171875,69.07283020019531,55.42654800415039,241.73692321777344,167.966796875,90.80481719970703,219.114013671875,250.07955932617188,310.968017578125,120.05535888671875,,215.32000732421875,385.1099853515625,103.36000061035156,151.0634002685547,84.81999969482422,199.1172332763672,1311.3499755859375,425.3365478515625,201.17999267578125,94.82250213623047,54.50066375732422,221.64881896972656,313.02252197265625,120.0611572265625,86.94981384277344,142.02000427246094,333.239990234375,311.55999755859375,68.28550720214844,74.7699966430664,209.69264221191406,129.29510498046875,283.7200012207031,226.91000366210938,147.1333770751953,8.988479614257812,124.5187759399414,95.5364990234375,273.7109680175781,100.6500015258789,77.27999877929688,248.19000244140625,,83.44000244140625,106.94000244140625
2022-05-06 00:00:00-04:00,289.8374938964844,481.750732421875,164.018310546875,140.09764099121094,82.46900939941406,543.2499389648438,107.4364242553711,218.63516235351562,224.85000610351562,218.6588592529297,43.814231872558594,40.849998474121094,233.55361938476562,253.92999267578125,489.86724853515625,95.24230194091797,623.0499877929688,69.45330810546875,55.27296447753906,255.94883728027344,165.77236938476562,93.55506896972656,222.20248413085938,248.4709930419922,329.4743347167969,119.00370788574219,,213.82000732421875,366.6400146484375,100.5199966430664,154.78184509277344,84.02999877929688,197.47528076171875,1315.9000244140625,422.06317138671875,193.61000061035156,87.97250366210938,54.877384185791016,219.44180297851562,304.64898681640625,117.89586639404297,84.36548614501953,134.39999389648438,327.92999267578125,308.1099853515625,68.09840393066406,74.11000061035156,209.3097686767578,129.4090576171875,280.4100036621094,205.57000732421875,147.08364868164062,8.899041175842285,126.00761413574219,92.26578521728516,265.6606140136719,98.83000183105469,75.19999694824219,241.9600067138672,,85.76000213623047,102.95999908447266
2022-05-09 00:00:00-04:00,282.3499755859375,469.02288818359375,164.91110229492188,138.38343811035156,81.76925659179688,514.1436767578125,102.76651763916016,209.97714233398438,208.7100067138672,221.1921844482422,43.456851959228516,38.290000915527344,222.7845001220703,235.02000427246094,476.51007080078125,91.67935943603516,599.77001953125,69.09093475341797,55.72468948364258,250.68414306640625,158.52267456054688,91.854736328125,219.0260467529297,242.91346740722656,322.0559997558594,111.17037200927734,,204.07000732421875,345.0199890136719,94.69000244140625,153.13674926757812,79.19000244140625,188.3760986328125,1196.0699462890625,416.0359802246094,187.5399932861328,82.50499725341797,53.65306854248047,208.16258239746094,295.1815185546875,112.67369079589844,77.88217163085938,135.8000030517578,316.2900085449219,296.5,68.87490844726562,72.76000213623047,200.7955780029297,129.32359313964844,268.9599914550781,191.4600067138672,141.69247436523438,9.373062133789062,123.5722427368164,85.86534118652344,255.8958282470703,93.69999694824219,72.6500015258789,228.85000610351562,,85.0,104.37000274658203
