Date,JNJ_sales,JNJ_NI,JNJ_ROA,JNJ_PE_FY1
2016-01-08,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-11,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-12,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-13,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-14,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-15,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-19,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-20,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-21,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-22,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-25,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-26,-0.050805768739667474,-0.15045320708965995,11.0904685280163,16.611456
2016-01-27,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.611456
2016-01-28,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.611456
2016-01-29,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.611456
2016-02-01,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-02,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-03,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-04,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-05,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-08,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-09,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-10,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-11,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-12,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-16,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-17,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-18,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-19,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-22,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-23,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-24,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-25,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-26,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-02-29,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.086222
2016-03-01,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-02,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-03,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-04,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-07,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-08,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-09,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-10,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-11,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-14,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-15,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-16,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-17,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-18,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-21,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-22,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-23,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-24,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-28,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-29,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-30,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-03-31,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.151365
2016-04-01,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-04,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-05,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-06,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-07,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-08,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-11,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-12,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-13,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-14,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-15,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-18,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-19,-0.055613850996852045,-0.05599460883416039,11.650096397384,16.606298
2016-04-20,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-04-21,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-04-22,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-04-25,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-04-26,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-04-27,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-04-28,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-04-29,-0.04531315793048179,-0.03361397336014074,11.7407607402736,16.606298
2016-05-02,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-03,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-04,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-05,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-06,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-09,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-10,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-11,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-12,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-13,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-16,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-17,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-18,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-19,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-20,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-23,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-24,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-25,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-26,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-27,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-05-31,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.010687
2016-06-01,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-02,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-03,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-06,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-07,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-08,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-09,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-10,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-13,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-14,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-15,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-16,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-17,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-20,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-21,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-22,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-23,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-24,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-27,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-28,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-29,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-06-30,-0.04531315793048179,-0.03361397336014074,11.7407607402736,17.077208
2016-07-01,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-05,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-06,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-07,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-08,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-11,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-12,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-13,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-14,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-15,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-18,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-19,-0.04531315793048179,-0.03361397336014074,11.7407607402736,18.381464
2016-07-20,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-07-21,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-07-22,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-07-25,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-07-26,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-07-27,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-07-28,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-07-29,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.381464
2016-08-01,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-02,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-03,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-04,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-05,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-08,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-09,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-10,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-11,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-12,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-15,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-16,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-17,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-18,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-19,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-22,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-23,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-24,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-25,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-26,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-29,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-30,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-08-31,-0.014048691012172753,-0.07723829628709798,11.0553614125437,18.729532
2016-09-01,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-02,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-06,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-07,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-08,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-09,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-12,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-13,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-14,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-15,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-16,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-19,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-20,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-21,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-22,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-23,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-26,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-27,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-28,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-29,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-09-30,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.856247
2016-10-03,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-04,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-05,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-06,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-07,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-10,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-11,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-12,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-13,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-14,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-17,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-18,-0.014048691012172753,-0.07723829628709798,11.0553614125437,17.660103
2016-10-19,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-20,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-21,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-24,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-25,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-26,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-27,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-28,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-10-31,0.014641537219807139,0.07210329595650697,11.6512872987739,17.660103
2016-11-01,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-02,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-03,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-04,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-07,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-08,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-09,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-10,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-11,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-14,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-15,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-16,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-17,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-18,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-21,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-22,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-23,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-25,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-28,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-29,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-11-30,0.014641537219807139,0.07210329595650697,11.6512872987739,17.288578
2016-12-01,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-02,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-05,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-06,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-07,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-08,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-09,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-12,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-13,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-14,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-15,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-16,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-19,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-20,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-21,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-22,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-23,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-27,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-28,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-29,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2016-12-30,0.014641537219807139,0.07210329595650697,11.6512872987739,16.592253
2017-01-03,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-04,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-05,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-06,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-09,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-10,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-11,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-12,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-13,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-17,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-18,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-19,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-20,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-23,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-24,0.014641537219807139,0.07210329595650697,11.6512872987739,17.172167
2017-01-25,0.024743589743589745,0.07339866311895646,12.0457797894538,17.172167
2017-01-26,0.024743589743589745,0.07339866311895646,12.0457797894538,17.172167
2017-01-27,0.024743589743589745,0.07339866311895646,12.0457797894538,17.172167
2017-01-30,0.024743589743589745,0.07339866311895646,12.0457797894538,17.172167
2017-01-31,0.024743589743589745,0.07339866311895646,12.0457797894538,17.172167
2017-02-01,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-02,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-03,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-06,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-07,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-08,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-09,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-10,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-13,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-14,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-15,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-16,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-17,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-21,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-22,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-23,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-24,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-27,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-02-28,0.024743589743589745,0.07339866311895646,12.0457797894538,16.078316
2017-03-01,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
2017-03-02,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
2017-03-03,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
2017-03-06,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
2017-03-07,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
2017-03-08,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
2017-03-09,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
2017-03-10,0.024743589743589745,0.07339866311895646,12.0457797894538,17.338663
